ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
218 5.761 4 0 0 0   
218 8.093 4 1 2 2 217;209 217 217;209
218 10.62 4 1 2 2 217;209 217 217;209
218 13.104 4 1 0 0  217 
218 15.579 4 0 0 0   
218 18.075 5 0 0 0   
218 20.624 5 0 0 0   
218 23.087 5 0 0 0   
218 25.641 5 0 0 0   
218 28.096 5 0 0 0   
218 30.139 5 0 1 1 222  222
218 32.662 5 0 1 1 222  222
218 35.148 5 0 1 1 222  222
218 37.742 5 1 2 2 222;224 224 224;222
218 40.171 6 2 1 1 213 213;224 213
218 42.658 6 2 0 0  213;224 
218 45.225 6 2 0 0  213;224 
218 48.107 7 3 1 1 211 213;224;211 211
218 50.586 7 3 1 1 211 213;224;211 211
218 53.495 7 3 0 0  213;224;211 
218 55.957 7 2 0 0  224;211 
218 58.451 7 2 0 0  224;211 
218 60.885 7 1 0 0  224 
218 63.475 8 1 0 0  224 
218 65.949 8 1 0 0  224 
218 68.433 8 1 0 0  224 
218 70.936 8 1 0 0  224 
218 73.544 8 2 2 2 222;214 224;222 222;214
218 76.137 9 2 2 2 222;214 224;222 222;214
218 78.882 9 3 2 2 214;210 214;224;222 210;214
218 81.329 9 3 2 2 214;210 214;224;222 210;214
218 83.504 9 2 3 3 214;210;226 214;222 210;226;214
218 85.889 9 3 2 2 210;226 214;226;222 210;226
218 88.694 8 3 2 2 210;226 214;226;222 210;226
218 91.359 9 3 1 1 226 214;226;222 226
218 93.775 10 2 1 1 226 226;222 226
218 95.908 10 2 1 1 210 226;222 210
218 98.489 10 3 2 2 210;211 226;211;222 210;211
218 101.074 10 4 2 2 210;211 226;210;211;222 210;211
218 103.681 10 3 1 1 210 210;211;222 210
218 106.025 10 2 1 1 210 210;222 210
218 108.509 10 1 1 1 210 210 210
218 110.547 11 1 2 2 210;211 210 210;211
218 112.624 11 1 3 3 210;211;214 210 210;214;211
218 115.069 11 1 2 2 210;214 210 210;214
218 117.556 11 1 1 1 210 210 210
218 119.629 11 1 2 2 210;213 210 210;213
218 122.196 11 2 2 2 213;210 213;210 210;213
218 124.764 12 1 2 2 213;210 213 210;213
218 127.216 12 1 2 2 213;210 213 210;213
218 129.793 12 1 1 1 210 213 210
218 132.074 12 1 0 0  213 
218 134.254 12 1 0 0  213 
218 136.749 12 1 0 0  213 
218 139.252 13 1 0 0  213 
218 141.312 13 1 0 0  213 
218 143.394 13 1 0 0  213 
218 145.909 13 1 0 0  213 
218 148.411 13 1 0 0  213 
218 150.934 13 1 1 1 210 213 210
218 153.443 13 2 1 1 210 213;210 210
218 155.981 14 2 1 1 210 213;210 210
218 158.667 14 1 1 1 210 210 210
218 160.943 14 1 1 1 210 210 210
218 163.472 14 1 1 1 210 210 210
218 165.951 14 1 1 1 210 210 210
218 168.106 15 2 2 2 210;224 224;210 210;224
218 170.896 15 2 1 1 210 224;210 210
218 173.514 15 2 2 2 210;224 224;210 210;224
218 175.972 15 2 2 1 210;224 224;210 210
218 178.426 15 2 3 3 210;224;226 224;210 210;226;224
218 180.875 15 2 2 2 224;226 224;210 226;224
218 183.24 15 3 2 2 224;226 226;224;210 226;224
218 185.97 16 2 2 2 224;226 226;224 226;224
218 188.512 16 2 1 1 226 226;224 226
218 191.288 16 2 2 1 226;224 226;224 224
218 194.371 16 2 1 1 226 226;224 226
218 196.858 16 2 2 2 226;224 226;224 226;224
218 200.377 17 1 1 1 224 226 224
218 202.809 17 2 1 1 224 226;224 224
218 205.367 17 2 1 1 224 226;224 224
218 207.732 17 1 1 1 224 226 224
218 209.926 17 1 0 0  226 
