ID TIME BLK VOTE
218 61.892 6 2316176
218 97.28 8 None
218 150.819 12 3660049
218 205.062 15 3299256
218 247.142 18 2947761
218 290.662 21 2966963
218 337.929 24 2747551
218 372.362 26 None
218 427.458 30 2907771
218 470.985 33 2926923
