ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
226 19.963 3 3 0.01 20 0 10 5000000 0 0 False False
226 22.672 3 3 0.01 20 0 10 5000000 0 0 False False
226 35.901 4 4 40.01 0 0 10 5000000 0 0 False False
226 48.439 5 4 40.01 0 0 10 5000000 0 0 False False
226 64.706 6 5 40.01 0 0 10 5000000 0 0 False False
226 78.837 7 5 0.01 20 0 10 5000000 9 0 False False
226 92.451 8 6 0.01 20 0 10 5000000 9 0 False False
226 102.482 8 7 20.01 0 0 10 5000000 9 0 False False
226 113.082 9 8 20.01 0 0 10 5000000 10 0 True False
226 124.6 9 9 20.01 0 0 10 5000000 10 0 True False
226 138.799 11 9 20.01 0 40 10 3013180 10 10 False False
226 156.152 12 9 20.01 20 40 10 3013180 10 10 False False
226 169.913 13 9 20.01 20 40 10 3013180 13 10 False False
226 181.934 14 10 20.01 20 40 10 3013180 13 10 False False
226 187.203 14 11 80.01 0 0 10 3013180 13 10 False False
226 193.273 14 12 80.01 0 0 10 3013180 13 10 False False
226 197.973 15 12 80.01 0 0 10 3013180 19 10 False False
226 204.899 15 12 40.01 0 0 10 3013180 19 10 False False
226 212.514 15 12 40.01 0 0 10 3013180 19 10 False False
226 219.481 16 13 40.01 0 0 10 3013180 19 10 False False
226 225.764 16 14 40.01 0 0 10 3013180 22 10 True False
226 230.021 17 15 40.01 0 40 10 3190790 22 20 False False
226 235.45 17 14 40.01 0 40 10 3190790 22 20 False False
226 246.478 18 15 40.01 0 40 10 3190790 28 20 False False
226 256.497 19 16 0.01 20 40 10 3190790 28 20 False False
226 263.059 19 16 0.01 20 40 10 3190790 29 20 False False
226 274.59 20 16 0.01 20 40 10 3190790 29 20 False False
226 284.337 20 17 20.01 0 40 10 3190790 29 20 False False
226 295.313 21 17 60.01 0 0 10 3190790 33 20 True False
226 307.16 22 18 60.01 0 0 10 3153351 33 30 False True
226 318.449 23 19 60.01 0 40 10 3153351 33 30 False True
226 326.911 23 19 60.01 0 40 10 3153351 33 30 False True
226 339.004 24 20 20.01 0 40 10 3153351 37 30 False True
