ID TIME BLK ESTIMATE W B S1 S2 S3
213 5.893 2 0.875 3 0 960 936 950
213 6.894 2 0.5 3 3 398 326 544
213 7.896 2 0.35 3 6 372 307 543
213 8.897 2 0.269 3 9 372 318 548
213 9.9 2 0.219 3 12 369 308 547
213 10.901 2 0.184 3 15 363 306 537
213 11.902 2 0.159 3 18 361 311 556
213 12.903 2 0.14 3 21 356 301 542
213 13.904 2 0.125 3 24 374 316 559
213 14.906 2 0.113 3 27 368 308 541
213 15.907 3 0.103 3 30 350 291 517
213 16.916 3 0.095 3 33 356 301 545
213 17.917 3 0.087 3 36 634 408 544
213 18.919 3 0.151 6 36 965 959 928
213 19.92 3 0.207 9 36 965 961 971
213 20.922 3 0.255 12 36 966 962 972
213 21.923 3 0.298 15 36 965 962 972
213 22.924 3 0.336 18 36 965 962 972
213 23.925 3 0.371 21 36 965 962 972
213 24.927 3 0.402 24 36 854 843 908
213 25.928 3 0.383 24 39 372 311 549
213 26.929 3 0.366 24 42 366 308 545
213 27.939 3 0.35 24 45 356 299 532
213 28.939 3 0.336 24 48 357 300 531
213 29.941 3 0.322 24 51 682 310 542
213 30.942 4 0.335 26 52 966 840 605
213 31.949 4 0.36 29 52 966 963 972
213 32.961 4 0.382 32 52 838 750 792
213 33.967 4 0.369 32 55 365 306 545
213 34.968 4 0.357 32 58 357 303 599
213 35.969 4 0.378 35 58 877 948 972
213 36.97 4 0.397 38 58 965 960 971
213 37.972 4 0.415 41 58 965 962 972
213 38.972 4 0.432 44 58 966 963 972
213 39.973 4 0.448 47 58 964 951 970
213 40.974 4 0.463 50 58 963 959 971
213 41.975 4 0.478 53 58 922 847 970
213 42.977 4 0.474 54 60 360 304 969
213 43.978 4 0.47 55 62 356 298 872
213 44.98 4 0.459 55 65 367 309 547
213 45.982 5 0.448 55 68 370 311 552
213 46.983 5 0.437 55 71 608 312 549
213 47.987 5 0.45 58 71 965 862 957
213 48.988 5 0.462 61 71 949 928 969
213 49.989 5 0.474 64 71 965 961 972
213 50.99 5 0.478 66 72 710 631 730
213 51.99 5 0.468 66 75 363 306 544
213 52.993 5 0.459 66 78 348 294 526
213 53.994 5 0.449 66 81 340 287 514
213 54.996 5 0.44 66 84 338 284 503
213 55.999 5 0.432 66 87 332 281 500
213 57.001 5 0.424 66 90 331 279 503
213 58.007 5 0.416 66 93 347 290 517
213 59.008 5 0.408 66 96 355 299 532
213 60.017 5 0.401 66 99 363 305 544
213 61.018 6 0.393 66 102 364 303 540
213 62.025 6 0.387 66 105 369 308 545
213 63.027 6 0.38 66 108 365 307 545
213 64.028 6 0.374 66 111 365 308 546
213 65.029 6 0.367 66 114 353 297 529
213 66.03 6 0.361 66 117 368 308 547
213 67.031 6 0.356 66 120 365 307 543
213 68.032 6 0.35 66 123 351 298 529
213 69.033 6 0.345 66 126 388 317 557
213 70.038 6 0.355 69 126 953 930 955
213 71.045 6 0.349 69 129 569 434 578
213 72.046 6 0.344 69 132 353 299 530
213 73.048 6 0.339 69 135 350 295 524
213 74.055 6 0.334 69 138 361 309 606
213 75.057 6 0.329 69 141 365 308 548
213 76.058 7 0.325 69 144 366 309 546
213 77.07 7 0.32 69 147 367 308 544
213 78.073 7 0.316 69 150 620 305 542
213 79.078 7 0.312 69 153 360 305 542
213 80.088 7 0.308 69 156 364 309 545
213 81.088 7 0.303 69 159 360 306 543
213 82.09 7 0.3 69 162 361 304 540
213 83.091 7 0.296 69 165 362 305 541
213 84.092 7 0.292 69 168 364 306 546
213 85.093 7 0.301 72 168 798 767 851
213 86.096 7 0.309 75 168 960 957 971
213 87.099 7 0.318 78 168 964 961 972
