ID TIME BLK %CPU CHAINDATASIZE
224 29.425 4 190133 34.08
224 39.616 5 192219 34.08
224 49.751 5 192219 34.16
224 59.529 6 195013 34.25
224 69.446 6 195013 34.24
224 79.472 6 195013 34.21
224 89.605 6 195013 34.24
224 99.519 6 195013 34.22
224 160.65 10 201653 34.44
224 161.486 10 201653 34.44
224 171.201 10 201653 34.48
224 181.078 10 201653 34.49
224 191.112 10 201653 34.47
224 201.112 10 201653 34.46
224 211.239 10 201653 34.5
224 221.127 10 201653 34.49
224 231.121 10 201653 34.47
224 241.591 12 210431 34.53
224 251.543 12 210535 34.61
224 261.285 12 210639 34.62
224 271.292 12 210639 34.59
224 281.544 13 214232 34.64
224 353.086 17 228853 34.79
224 354.063 17 228853 34.8
224 363.765 17 229061 34.83
224 373.491 17 229061 34.85
224 383.491 17 229061 34.82
224 393.496 17 229061 34.8
224 403.509 17 229061 34.78
224 413.521 17 229061 34.76
224 423.595 17 229061 34.74
224 451.525 23 245681 34.94
224 451.939 23 245681 34.94
224 461.864 23 245785 34.93
224 544.329 27 254438 35.21
224 545.415 27 254438 35.22
224 554.926 27 254438 35.27
224 565.327 27 255818 35.28
224 575.107 27 255818 35.32
224 585.258 28 258748 35.38
224 604.687 30 262680 35.5
224 690.077 32 274506 35.77
224 690.485 32 274506 35.77
224 700.72 34 283089 35.85
224 719.796 36 290419 35.94
224 736.393 37 295268 36.03
224 754.73 38 299633 36.18
224 756.906 38 299633 36.2
224 766.594 39 299633 36.28
