ID TIME BLK CHAINDATASIZE %CPU
224 104.391 7 201689 50.21
224 108.958 7 201793 50.39
224 156.807 10 210496 51.72
224 300.295 20 248692 53.25
224 302.953 20 248796 53.33
224 377.491 25 268493 55.15
224 408.596 27 277824 56.02
224 440.512 29 285669 56.89
