ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
105 0.194 1 0 0 0   
105 2.723 1 3 3 3 107;104;110 110;107;104 107;104;110
105 5.747 1 3 2 2 107;110 110;107;104 107;110
105 8.234 1 3 2 2 107;110 110;107;104 107;110
105 10.827 1 3 3 3 107;110;104 110;107;104 107;104;110
105 13.207 2 2 3 3 107;110;104 110;107 107;104;110
105 15.819 2 2 3 3 107;110;104 110;107 107;104;110
105 18.468 2 2 3 3 107;110;104 110;107 107;104;110
105 20.957 2 2 2 2 107;104 110;107 107;104
105 23.244 2 2 2 2 107;110 110;107 107;110
105 25.905 2 2 3 2 107;110;104 110;107 107;110
105 28.643 3 2 3 3 107;110;104 110;107 107;104;110
105 31.234 3 2 3 3 110;104;107 110;107 107;104;110
105 33.371 3 1 3 3 110;104;107 107 107;104;110
105 35.573 3 1 3 3 104;107;110 107 107;104;110
105 39.013 3 3 3 2 104;107;110 110;107;104 107;110
105 41.56 3 2 1 1 110 110;104 110
105 44.442 4 3 3 3 110;104;107 110;107;104 107;110;104
105 47.618 4 2 2 2 110;107 110;107 107;110
105 51.412 4 0 2 2 107;104  107;104
105 53.546 4 0 1 1 104  104
105 55.941 4 0 2 2 107;110  107;110
105 60.976 4 0 3 1 107;104;110  107
105 65.452 5 1 1 0 104 110 
105 68.352 5 1 2 2 107;110 110 107;110
