ID TIME BLK #BLOCKS
224 16.317 3 1
224 49.026 5 2
224 53.002 5 1
224 60.431 6 2
224 89.529 7 1
224 149.153 8 1
224 154.185 10 2
224 160.58 10 1
224 163.406 10 1
224 175.133 11 1
224 190.785 12 1
224 350.37 12 2
224 355.327 18 6
224 369.339 19 1
224 385.228 20 1
224 396.509 20 1
224 410.263 21 1
224 418.668 22 1
224 429.857 23 1
224 434.964 23 1
224 446.689 24 1
224 460.95 25 1
224 469.472 25 1
224 477.16 26 1
224 499.61 26 1
224 502.874 27 1
224 558.899 28 1
224 600.512 30 1
224 607.035 31 1
224 629.018 32 2
224 639.998 33 1
224 652.125 34 2
