ID TIME BLK #BLOCKS
211 16.939 10 1
211 108.377 14 5
211 137.665 15 1
211 187.333 16 1
211 190.749 16 1
211 228.177 18 2
211 258.246 21 3
211 274.088 22 1
211 307.806 22 2
211 314.851 23 1
211 329.707 24 1
211 438.71 27 3
211 476.893 29 1
211 484.586 29 1
211 495.273 30 1
211 547.651 33 3
211 563.478 34 1
211 567.78 34 1
211 581.503 35 1
211 608.666 36 2
211 618.458 38 2
211 678.298 41 4
211 691.867 43 2
211 738.731 44 2
211 742.839 46 2
211 837.764 47 1
211 842.471 52 5
211 852.443 53 1
211 917.384 55 2
211 977.954 57 2
211 1007.363 58 1
211 1015.726 59 2
211 1037.878 60 1
211 1044.557 61 1
211 1054.642 62 1
211 1088.547 64 2
211 1131.139 65 1
211 1138.993 66 2
211 1160.208 67 3
211 1218.229 71 4
211 1249.457 70 1
211 1266.094 71 1
211 1339.14 74 3
