ID TIME BLK %CPU CHAINDATASIZE
211 56.144 10 173386 23.88
211 101.228 10 173386 23.98
211 260.23 21 201823 25.37
211 276.675 22 204771 25.56
211 308.512 23 210010 25.67
211 352.262 24 213711 25.99
211 399.337 24 214565 26.19
211 498.003 30 232226 26.95
211 503.806 30 232226 27.01
211 546.957 30 232226 27.19
211 611.495 37 252686 27.62
211 634.967 38 256517 27.81
211 690.543 43 271386 28.09
211 724.689 43 271802 28.28
211 840.059 52 307924 28.97
211 848.038 53 310614 29.04
211 918.951 55 315897 29.35
211 932.214 55 316001 29.49
211 978.124 57 319886 29.64
211 1055.338 62 337308 30.26
211 1140.347 66 352747 30.63
211 1217.487 71 368665 31.02
