ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
222 54.26 4 0 0 [] []
222 13.784 4 0 1 [] ['210']
222 19.061 4 1 1 ['210'] ['210']
222 24.356 4 1 1 ['214'] ['214']
222 29.791 4 2 2 ['213', '214'] ['213', '214']
222 35.154 5 0 1 [] ['214']
222 40.364 5 0 1 [] ['214']
222 45.703 5 0 0 [] []
222 51.017 5 0 0 [] []
222 56.326 5 0 0 [] []
222 61.686 5 0 0 [] []
222 66.989 7 1 1 ['226'] ['226']
222 72.139 7 2 2 ['226', '211'] ['226', '211']
222 77.353 7 1 2 ['226'] ['226', '211']
222 82.706 8 0 1 [] ['211']
222 87.806 8 1 0 ['226'] []
222 93.1 8 1 0 ['211'] []
222 98.419 8 1 1 ['226'] ['226']
222 103.749 8 0 0 [] []
222 109.087 8 0 0 [] []
222 114.346 8 0 0 [] []
222 119.639 8 0 0 [] []
222 124.93 8 0 0 [] []
222 130.381 8 0 1 [] ['211']
222 135.522 8 0 0 [] []
222 140.835 8 1 1 ['226'] ['226']
222 146.215 8 0 1 [] ['226']
222 151.484 8 0 0 [] []
222 156.8 8 1 0 ['226'] []
222 162.557 8 1 2 ['210'] ['210', '218']
222 167.804 11 1 2 ['210'] ['210', '218']
222 173.022 11 1 1 ['210'] ['210']
222 178.275 11 0 0 [] []
222 183.597 11 0 0 [] []
222 188.818 11 1 0 ['218'] []
222 194.139 11 1 1 ['218'] ['209']
222 201.129 12 2 4 ['218', '210'] ['210', '218', '209', '214']
222 206.531 12 0 4 [] ['210', '218', '209', '214']
222 212.172 12 0 3 [] ['210', '218', '209']
222 217.726 13 0 2 [] ['210', '218']
222 222.913 13 0 0 [] []
222 228.072 13 0 1 [] ['226']
222 233.239 13 0 0 [] []
222 238.637 13 1 1 ['210'] ['210']
222 243.917 13 0 0 [] []
222 249.221 13 0 0 [] []
222 254.534 13 0 0 [] []
222 259.855 13 0 0 [] []
222 265.184 13 0 0 [] []
222 270.493 13 0 0 [] []
222 276.049 13 1 1 ['217'] ['224']
222 281.377 13 1 2 ['210'] ['210', '217']
222 286.621 14 0 2 [] ['210', '217']
222 292.171 14 3 2 ['210', '209', '213'] ['210', '209']
222 297.447 17 0 2 [] ['213', '209']
222 302.693 17 0 1 [] ['213']
222 308.062 17 0 0 [] []
222 313.205 17 0 0 [] []
222 318.58 17 0 1 [] ['213']
222 323.826 17 0 0 [] []
222 329.12 17 0 0 [] []
222 334.411 17 0 0 [] []
222 339.708 17 0 0 [] []
222 344.992 17 0 0 [] []
222 350.309 17 0 0 [] []
222 355.63 17 0 0 [] []
222 360.64 17 0 0 [] []
222 365.964 17 0 0 [] []
222 371.243 17 0 0 [] []
222 376.528 17 0 0 [] []
222 381.825 17 0 0 [] []
222 387.127 17 0 0 [] []
222 392.444 17 1 1 ['210'] ['210']
222 397.555 23 0 1 [] ['210']
222 402.95 23 0 0 [] []
222 407.998 23 0 0 [] []
222 413.271 23 0 0 [] []
222 418.306 23 1 1 ['226'] ['211']
222 423.644 23 1 1 ['226'] ['226']
222 428.881 25 0 1 [] ['226']
222 434.079 25 1 2 ['218'] ['218', '226']
222 439.33 25 0 1 [] ['218']
222 444.656 26 0 0 [] []
222 450.179 26 0 1 [] ['213']
222 455.388 26 0 0 [] []
222 460.693 26 0 0 [] []
222 465.976 27 0 0 [] []
222 471.278 27 0 0 [] []
222 476.607 27 0 0 [] []
222 481.93 27 0 0 [] []
222 487.231 27 0 0 [] []
222 492.528 27 0 0 [] []
222 497.827 27 0 0 [] []
222 503.116 27 0 0 [] []
222 508.42 27 0 0 [] []
222 513.713 27 0 0 [] []
222 518.765 27 1 0 ['218'] []
222 524.051 27 1 1 ['209'] ['218']
222 529.3 28 0 2 [] ['218', '209']
222 534.328 29 0 0 [] []
