ID TIME BLK #BLOCKS
218 16.508 3 2
218 27.078 3 1
218 31.709 4 1
218 43.187 4 1
218 55.447 5 1
218 67.861 6 3
218 85.609 7 2
218 100.119 8 1
218 106.561 9 1
218 114.606 9 3
218 128.892 10 1
218 143.773 11 1
218 161.415 12 1
218 177.108 13 1
218 178.871 13 1
218 189.347 14 1
218 191.718 14 1
218 221.615 16 2
218 225.664 16 2
218 236.929 17 1
218 241.709 17 1
218 251.572 18 1
218 266.444 19 1
218 284.401 20 1
218 298.094 21 1
218 341.572 22 2
218 350.273 23 1
218 362.428 25 3
218 393.526 27 3
218 403.583 28 1
218 417.556 29 1
218 428.331 29 1
218 438.077 30 1
218 445.661 31 1
218 462.262 32 1
218 481.367 33 1
218 493.746 34 1
218 500.697 34 2
218 521.385 35 3
