ID TIME BLK #BLOCKS
209 18.127 4 1
209 38.229 5 2
209 46.05 6 1
209 62.859 7 1
209 127.65 9 2
209 170.008 10 1
209 217.96 11 1
209 228.574 12 1
209 245.95 13 1
209 259.309 14 1
209 274.573 15 1
209 290.298 16 1
209 388.599 17 1
209 391.088 18 1
209 427.256 19 1
209 430.518 22 3
209 487.281 23 1
209 495.231 25 3
209 512.609 27 3
209 520.403 28 1
209 533.643 29 1
209 551.058 30 1
209 576.767 30 1
209 618.132 32 1
209 627.997 33 1
209 643.105 34 4
209 656.094 35 1
209 708.303 38 4
209 725.54 39 2
209 740.642 40 2
209 765.654 42 7
209 791.007 44 3
209 809.439 45 1
209 820.219 46 1
209 835.742 47 1
209 858.046 48 2
209 863.453 49 1
