ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
211 63.794 6 5 0.01 40 0 10 5000000 0 0 False False
211 87.376 7 5 0.01 60 0 10 5000000 0 0 False False
211 104.669 8 6 60.01 0 0 10 5000000 6 0 False False
211 118.915 9 6 20.01 0 0 10 5000000 6 0 False False
211 135.848 10 7 20.01 20 0 10 5000000 6 0 False False
211 149.525 11 7 20.01 20 0 10 5000000 10 0 True False
211 163.725 12 8 20.01 20 0 10 5000000 10 0 True False
211 179.106 13 8 20.01 20 40 10 2881291 10 10 False False
211 193.833 14 9 20.01 20 40 10 2881291 13 10 False False
211 209.58 15 9 20.01 20 40 10 2881291 13 10 False False
211 235.526 17 10 20.01 20 40 10 2881291 17 10 False False
211 250.495 18 10 80.01 0 0 10 2881291 17 10 False False
211 266.581 19 11 80.01 20 0 10 2881291 17 10 False False
211 282.766 20 12 80.01 20 0 10 2881291 23 10 True False
211 298.819 21 13 40.01 20 0 10 2881291 23 10 True False
211 315.266 22 14 40.01 20 0 10 2896217 23 20 False False
211 330.559 23 15 0.01 20 0 10 2896217 27 20 False False
211 345.149 24 16 0.01 20 0 10 2896217 27 20 False False
211 359.611 25 16 0.01 20 0 10 2896217 27 20 False False
211 373.812 26 16 0.01 20 0 10 2896217 30 20 True False
211 401.581 28 17 0.01 20 0 10 2990545 30 30 False True
211 417.542 29 17 20.01 0 80 10 2990545 35 30 False True
211 432.367 30 18 20.01 0 80 10 2990545 35 30 False True
211 447.145 31 18 20.01 0 80 10 2990545 35 30 False True
211 461.19 32 19 20.01 0 80 10 2990545 38 30 False True
211 474.914 33 20 20.01 0 80 10 2990545 38 30 False True
