ID TIME BLK #BLOCKS
218 16.13 4 1
218 34.482 5 2
218 45.829 6 1
218 55.876 6 1
218 69.161 7 1
218 84.367 7 1
218 87.532 8 1
218 123.466 8 1
218 126.571 10 2
218 130.742 11 1
218 144.778 12 1
218 154.195 12 1
218 170.737 13 1
218 187.717 14 2
218 209.618 16 3
218 220.164 17 1
218 235.746 18 1
218 250.313 19 1
218 305.483 20 1
218 324.456 23 7
218 361.183 25 3
218 365.776 26 1
218 393.826 26 1
218 416.37 29 6
218 476.612 32 3
218 489.896 34 2
218 505.548 34 2
218 537.768 36 4
218 602.808 41 8
218 721.837 48 13
218 805.325 54 8
218 857.658 58 4
218 871.572 59 1
218 884.662 59 1
218 887.178 60 1
218 889.573 60 1
218 902.711 61 1
218 916.045 62 1
218 924.08 62 1
218 931.75 63 1
218 943.829 63 1
218 949.786 64 1
218 984.029 64 1
218 987.247 66 2
218 991.399 67 1
218 1010.408 66 1
218 1021.802 68 3
218 1056.418 71 5
218 1103.78 74 3
218 1112.694 75 1
218 1118.165 75 2
218 1129.175 76 3
218 1166.217 78 4
218 1209.998 81 5
218 1287.654 86 7
218 1314.088 88 2
218 1320.808 89 1
218 1334.03 89 1
