ID TIME BLK VOTE
226 71.018 4 None
226 115.934 5 None
226 161.056 5 None
226 209.494 7 3743068
226 250.963 7 None
226 298.449 10 None
226 342.003 11 None
226 386.23 12 None
226 446.989 17 3474855
226 476.27 17 None
226 521.448 17 None
226 1025.206 31 3367384
226 1029.596 32 None
