ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
214 18.973 3 0 0 [] []
214 24.194 3 1 1 ['226'] ['226']
214 29.7 4 1 2 ['217'] ['226', '217']
214 35.101 4 0 1 [] ['217']
214 40.324 4 0 0 [] []
214 45.63 4 0 0 [] []
214 50.929 4 0 0 [] []
214 56.228 4 0 0 [] []
214 61.524 4 0 0 [] []
214 66.82 4 0 0 [] []
214 72.11 4 0 0 [] []
214 77.423 4 0 0 [] []
214 82.737 4 0 0 [] []
214 88.064 4 0 0 [] []
214 93.339 4 0 0 [] []
214 98.629 4 0 0 [] []
214 103.925 4 0 0 [] []
214 109.217 4 0 0 [] []
214 114.51 4 0 0 [] []
214 119.803 4 0 0 [] []
214 125.17 4 0 0 [] []
214 130.444 4 0 0 [] []
214 135.578 4 1 1 ['217'] ['217']
214 140.867 9 1 2 ['222'] ['217', '222']
214 146.204 9 0 2 [] ['217', '222']
214 151.394 9 0 1 [] ['222']
214 156.547 9 0 0 [] []
214 161.613 9 1 0 ['209'] []
214 166.917 9 1 1 ['222'] ['209']
214 172.494 10 2 2 ['226', '218'] ['218', '226']
214 178.505 10 1 4 ['213'] ['218', '226', '222', '213']
214 183.721 10 0 2 [] ['226', '213']
214 189.145 11 0 2 [] ['226', '213']
214 194.43 11 0 0 [] []
214 199.689 11 0 0 [] []
214 205.018 11 0 0 [] []
214 210.337 11 0 0 [] []
214 215.655 11 1 1 ['222'] ['222']
214 220.811 12 1 2 ['209'] ['222', '209']
214 226.097 12 2 2 ['226', '209'] ['226', '209']
214 231.475 13 2 2 ['209', '226'] ['226', '209']
214 236.877 13 1 2 ['226'] ['226', '209']
214 242.048 13 0 1 [] ['209']
214 247.353 13 0 0 [] []
214 252.671 13 0 0 [] []
214 257.989 13 0 0 [] []
214 263.355 13 0 0 [] []
214 268.669 13 0 0 [] []
214 273.956 13 0 0 [] []
214 279.26 13 0 0 [] []
214 284.569 13 0 0 [] []
214 289.871 13 0 0 [] []
214 295.184 13 0 0 [] []
214 300.21 13 1 1 ['210'] ['210']
214 305.729 13 0 1 [] ['210']
214 311.223 16 0 0 [] []
214 316.424 16 0 0 [] []
214 321.784 17 0 0 [] []
214 327.06 17 0 0 [] []
214 332.381 17 1 1 ['222'] ['222']
214 337.663 17 0 0 [] []
214 342.98 17 0 0 [] []
214 348.321 17 0 0 [] []
214 353.666 17 1 0 ['210'] []
214 358.829 17 0 1 [] ['210']
214 364.028 17 1 1 ['217'] ['218']
214 369.367 17 0 1 [] ['217']
214 374.66 17 0 0 [] []
214 379.971 17 0 0 [] []
214 385.292 17 0 0 [] []
214 390.606 17 0 0 [] []
214 395.891 17 0 0 [] []
214 401.214 17 0 0 [] []
214 406.563 17 1 1 ['218'] ['218']
214 411.745 20 0 1 [] ['218']
214 417.188 20 2 3 ['210', '217'] ['218', '209', '210']
214 422.717 21 0 3 [] ['217', '209', '210']
214 428.741 21 1 4 ['224'] ['217', '209', '210', '224']
214 434.797 21 1 4 ['217'] ['217', '209', '210', '224']
214 441.428 22 1 4 ['218'] ['217', '209', '210', '224']
214 448.274 22 0 3 [] ['218', '210', '224']
214 454.396 23 1 2 ['222'] ['218', '224']
214 459.923 23 1 2 ['222'] ['218', '222']
214 465.275 23 1 1 ['222'] ['222']
214 470.514 23 2 1 ['222', '210'] ['210']
214 475.762 23 1 1 ['210'] ['210']
214 481.218 23 0 2 [] ['210', '224']
214 486.581 23 0 1 [] ['224']
214 491.879 24 0 0 [] []
214 497.193 24 1 1 ['211'] ['211']
214 502.476 24 0 1 [] ['211']
214 507.758 24 0 0 [] []
214 513.056 24 0 0 [] []
214 518.406 24 0 1 [] ['218']
214 523.709 25 0 0 [] []
214 529.008 25 1 1 ['222'] ['222']
214 534.34 25 0 1 [] ['222']
214 539.624 25 1 1 ['226'] ['226']
214 544.924 25 1 1 ['226'] ['226']
214 550.212 25 1 1 ['226'] ['226']
214 555.512 25 0 1 [] ['226']
214 560.787 27 0 2 [] ['226', '210']
214 566.317 27 2 5 ['213', '218'] ['218', '226', '222', '210', '213']
214 571.571 27 1 4 ['213'] ['218', '226', '222', '213']
214 576.779 28 1 2 ['210'] ['226', '213']
214 581.888 28 1 1 ['210'] ['226']
214 587.262 28 0 1 [] ['226']
214 592.648 28 1 1 ['226'] ['226']
214 597.916 28 0 1 [] ['226']
214 603.164 28 0 0 [] []
214 608.448 28 0 0 [] []
214 613.784 28 1 1 ['211'] ['211']
214 619.173 28 0 1 [] ['211']
214 624.203 28 1 0 ['218'] []
214 629.357 30 0 1 [] ['218']
214 634.536 31 1 2 ['213'] ['218', '213']
214 639.896 31 0 1 [] ['213']
214 645.097 31 0 0 [] []
214 650.393 31 0 0 [] []
214 655.687 31 0 0 [] []
214 661.021 31 0 0 [] []
214 666.093 31 1 1 ['218'] ['218']
214 671.511 33 0 1 [] ['218']
214 676.681 33 0 0 [] []
214 681.978 33 0 0 [] []
214 687.277 33 0 0 [] []
214 692.649 34 0 1 [] ['226']
214 697.948 34 0 1 [] ['226']
214 703.238 34 0 1 [] ['226']
214 708.647 35 0 1 [] ['226']
214 713.898 35 0 1 [] ['226']
214 719.228 35 0 1 [] ['226']
214 724.514 35 0 0 [] []
214 729.895 35 0 1 [] ['217']
214 735.305 36 0 1 [] ['217']
214 740.583 36 0 0 [] []
214 745.644 36 0 1 [] ['211']
214 750.919 36 0 1 [] ['211']
214 756.249 36 0 1 [] ['211']
214 761.563 36 0 1 [] ['211']
214 766.906 36 0 1 [] ['211']
