ID TIME ESTIMATE W B S1 S2 S3
109 0.061 0.125 0 3 228 533 342
109 1.062 0.071 0 6 230 532 341
109 2.066 0.05 0 9 222 520 333
109 3.068 0.038 0 12 233 540 346
109 4.07 0.031 0 15 235 547 352
109 5.071 0.026 0 18 236 542 346
109 6.078 0.023 0 21 236 548 351
109 7.079 0.02 0 24 239 556 356
109 8.08 0.018 0 27 223 517 332
109 9.081 0.016 0 30 223 519 332
109 10.082 0.015 0 33 223 519 332
109 11.084 0.014 0 36 230 534 340
109 12.085 0.013 0 39 228 530 339
109 13.087 0.012 0 42 225 521 334
109 14.088 0.011 0 45 222 516 330
109 15.089 0.01 0 48 232 540 345
109 16.09 0.01 0 51 228 529 340
109 17.099 0.009 0 54 227 527 337
109 18.1 0.009 0 57 225 524 336
