ID TIME BLK VOTE
209 60.707 6 2913669
209 103.768 8 None
209 144.817 11 None
209 202.686 14 2747148
209 245.504 18 3212074
209 410.528 29 3035242
209 426.389 30 3035242
209 460.262 32 None
