ID TIME BLK #BLOCKS
213 16.674 3 1
213 27.849 3 1
213 39.772 4 1
213 48.013 5 2
213 70.026 6 1
213 77.393 7 2
213 91.277 8 1
213 98.222 8 1
213 109.576 9 1
213 121.046 10 1
213 132.539 10 3
213 166.604 13 4
213 214.428 16 4
213 248.026 17 1
213 255.433 18 1
213 266.287 19 1
213 275.305 20 1
213 286.147 21 1
213 288.758 21 1
213 290.952 21 1
213 303.777 22 1
213 319.326 23 1
213 335.819 24 1
213 347.912 25 1
213 364.338 26 1
213 389.54 27 1
213 405.026 28 1
213 415.97 29 1
213 428.961 30 2
213 445.711 31 1
