ID TIME BLK %CPU CHAINDATASIZE
222 29.477 4 192714 32.12
222 39.108 4 192714 32.16
222 49.084 4 192714 32.14
222 59.087 4 192714 32.12
222 69.09 4 192714 32.1
222 79.13 4 192714 32.07
222 89.128 4 192714 32.05
222 99.126 4 192714 32.08
222 109.139 4 192714 32.06
222 119.224 4 192714 32.03
222 129.154 4 192714 32.01
222 139.163 4 192714 31.99
222 149.282 9 202113 32.03
222 281.941 14 219728 32.7
222 370.173 16 223679 33.05
222 398.851 20 236486 33.23
222 399.787 20 236486 33.23
222 409.36 20 236694 33.3
222 419.359 20 236694 33.28
222 429.344 20 236694 33.26
222 439.351 20 236694 33.23
222 449.548 22 240982 33.24
222 459.703 23 249594 33.33
222 469.417 23 249801 33.39
222 479.719 23 249801 33.42
222 490.59 24 251442 33.51
222 499.584 24 251546 33.59
222 509.494 24 251546 33.58
222 519.501 24 251546 33.56
222 575.113 28 265843 33.8
222 590.326 29 271083 33.88
222 590.748 29 271083 33.88
222 600.625 29 271083 33.87
222 610.642 29 271083 33.9
222 745.712 37 303710 34.44
222 772.71 39 312256 34.66
