ID TIME BLK VOTE
213 56.914 3 None
213 102.579 3 None
213 146.351 3 None
213 191.381 3 None
213 236.259 5 None
213 376.14 15 3483353
213 378.837 15 None
213 423.304 15 None
213 551.211 23 3480642
213 555.359 23 None
213 687.673 28 3368511
213 691.928 28 None
