ID TIME BLK #BLOCKS
226 30.763 4 1
226 46.155 5 1
226 60.551 6 1
226 76.405 7 1
226 91.38 8 1
226 92.794 8 1
226 105.209 9 1
226 121.66 10 1
226 135.537 11 1
226 150.98 12 1
226 165.377 13 1
226 168.948 13 1
226 182.193 14 1
226 196.156 15 1
226 197.827 15 1
226 211.56 16 1
226 215.374 16 1
226 226.36 17 1
226 240.489 18 1
226 256.521 19 1
226 271.672 20 1
226 286.785 21 1
226 289.283 21 1
226 302.183 22 1
226 317.967 23 2
226 331.135 24 1
226 346.585 25 1
