S1 S2 S3
313 301 224
307 300 233
315 302 232
316 307 234
314 298 229
314 312 231
323 305 214
320 312 225
324 314 226
330 305 228
314 313 235
325 310 227
329 305 229
326 312 229
316 320 231
321 320 239
313 320 239
302 320 236
300 320 230
289 313 242
276 294 237
274 287 232
270 275 227
271 270 223
266 263 218
258 250 195
243 237 180
236 231 172
245 237 175
267 256 182
316 298 225
321 302 233
320 311 234
320 310 230
249 245 192
328 311 236
296 302 236
317 312 234
326 307 228
306 298 230
320 299 949
322 329 948
315 957 950
952 956 948
956 958 951
954 957 950
958 958 949
960 958 950
958 958 952
959 959 952
959 959 951
958 958 952
959 958 219
957 955 220
955 264 181
312 268 192
258 244 176
262 250 186
295 279 199
309 305 227
309 298 216
298 289 226
307 302 224
312 307 949
322 736 951
316 957 951
949 956 947
266 948 932
285 285 949
290 278 220
306 295 224
320 305 231
312 295 224
310 297 225
309 293 230
314 298 224
307 298 227
295 290 225
303 300 230
300 294 214
304 302 223
303 299 223
289 300 229
310 308 224
306 296 225
297 297 212
287 274 203
307 291 225
298 294 218
307 293 221
315 306 222
308 287 216
303 281 226
301 291 211
958 270 199
955 258 185
958 328 186
957 856 184
956 946 177
955 944 182
271 256 181
263 256 180
262 256 190
274 265 194
283 269 202
303 296 224
312 320 224
314 305 218
312 300 223
303 295 224
315 300 228
303 292 229
313 290 226
314 295 228
294 284 222
257 248 190
236 226 168
231 220 162
229 220 157
240 230 164
276 265 191
304 299 230
311 294 224
305 297 228
310 299 228
295 295 227
296 300 230
302 296 228
315 300 225
958 300 220
958 278 204
386 259 186
278 250 181
270 248 182
258 238 175
261 248 184
256 241 177
261 244 181
271 256 190
316 308 235
317 312 227
291 287 201
301 300 228
307 300 233
315 309 227
275 277 559
290 294 950
316 302 684
311 307 228
311 310 232
278 283 615
307 302 949
267 269 897
259 262 836
260 293 861
256 866 856
298 957 950
300 368 949
303 300 230
320 303 234
302 306 232
320 307 231
310 296 230
307 303 230
296 290 207
297 292 225
629 276 192
954 608 229
954 952 199
960 957 946
954 948 768
960 957 940
960 959 950
960 959 948
953 954 941
952 955 946
956 957 950
952 953 938
955 955 945
952 953 947
959 957 946
960 958 713
957 959 225
954 283 203
314 309 227
312 308 231
303 300 226
292 293 220
290 287 211
301 300 220
311 294 219
300 286 198
276 271 194
282 262 191
303 294 204
314 303 220
268 275 199
302 301 228
279 276 203
266 259 193
267 259 190
268 265 189
268 262 189
264 260 181
260 251 172
248 234 186
240 225 256
239 225 367
304 305 231
250 263 196
324 304 227
272 278 226
301 304 231
312 299 224
309 312 231
314 308 227
306 296 224
298 298 225
289 280 195
273 271 200
312 296 892
268 256 740
274 264 862
266 627 892
264 943 914
283 283 215
314 306 223
311 302 225
290 282 218
288 275 209
305 294 224
282 279 203
302 295 223
305 292 224
302 300 945
305 956 950
956 957 952
957 959 952
268 952 947
260 943 942
258 264 849
286 267 786
310 420 944
957 958 945
959 880 230
957 265 192
959 300 224
299 302 222
295 295 220
256 256 181
310 302 229
309 298 230
311 310 229
306 289 227
316 305 232
733 301 224
958 291 227
270 248 185
312 299 220
312 299 231
268 250 187
249 234 175
289 281 210
306 298 224
306 291 225
311 297 229
308 300 223
309 292 219
890 300 227
960 295 225
958 309 238
958 332 230
960 918 230
285 280 208
262 264 194
300 299 220
302 281 206
245 237 178
313 312 231
959 309 229
958 957 888
960 958 949
960 958 950
960 959 952
948 947 889
952 943 824
953 943 196
954 273 202
280 258 192
625 256 188
948 276 185
938 894 179
941 938 615
935 900 661
891 864 172
852 236 173
316 302 227
245 231 174
301 299 224
305 297 222
294 283 216
288 278 210
320 293 940
306 955 946
306 302 948
287 283 940
268 258 220
251 241 182
256 240 176
256 246 177
262 250 179
268 256 183
281 267 197
287 278 203
283 274 204
310 298 224
301 292 228
267 250 179
316 301 221
307 293 217
256 243 180
285 267 202
307 292 216
290 277 206
250 238 178
306 303 231
314 309 230
315 295 236
320 306 229
314 301 230
298 287 217
307 291 208
317 303 231
317 303 228
308 294 225
289 274 199
273 274 200
250 241 179
245 238 175
239 228 169
238 227 164
240 285 329
263 519 879
267 444 920
271 442 938
294 384 948
273 337 930
273 302 900
313 306 235
315 298 227
312 288 228
285 270 200
299 279 950
307 955 949
953 954 905
958 958 952
953 956 949
320 303 263
302 289 222
309 303 226
320 309 222
313 300 228
314 307 231
307 290 224
302 297 229
290 282 204
312 296 225
299 293 227
302 288 226
302 293 226
958 302 224
958 958 229
957 481 229
958 305 234
959 296 217
955 272 202
628 299 226
307 302 229
302 295 216
302 288 229
303 312 233
315 310 235
305 297 226
297 297 231
309 305 227
307 303 233
314 302 232
320 308 239
261 263 199
248 248 184
241 233 175
228 229 169
237 229 169
239 240 177
262 259 196
315 312 236
320 306 235
958 310 243
958 310 239
876 282 207
317 273 203
276 257 192
246 232 174
243 235 174
246 239 173
256 246 179
259 248 183
278 265 200
312 297 225
306 298 224
326 276 199
960 957 928
960 960 953
960 960 950
955 310 947
958 958 950
958 647 235
932 258 175
959 842 233
954 952 214
683 289 229
270 270 212
256 256 196
250 256 195
278 278 216
274 272 206
291 275 211
265 258 194
274 264 198
291 283 205
276 268 196
274 268 198
287 277 206
290 285 213
278 276 201
280 275 203
281 268 195
268 263 194
265 265 195
251 258 188
317 309 229
268 266 201
305 307 231
266 264 280
284 290 802
308 349 927
315 957 949
427 956 945
958 959 952
954 952 890
950 949 919
884 871 734
859 817 704
891 869 725
952 953 887
958 957 940
957 958 798
960 958 218
959 949 231
303 401 226
585 957 947
958 958 951
959 959 951
959 959 952
959 959 952
958 956 902
960 957 949
833 854 683
249 847 292
262 410 190
276 943 794
954 954 913
958 957 946
958 958 949
959 958 950
958 957 950
959 959 949
959 958 951
959 958 949
384 285 191
306 295 207
312 307 227
313 309 231
316 312 225
320 312 235
304 298 216
295 295 219
287 288 202
256 256 180
265 260 184
257 256 180
257 250 175
256 256 174
256 256 176
256 256 175
248 250 181
248 256 178
247 256 185
244 256 184
256 256 188
257 260 187
262 256 186
260 256 184
256 246 174
240 240 168
234 236 164
237 236 166
730 301 172
947 926 718
959 958 949
885 946 839
303 958 951
283 955 949
311 296 949
271 274 937
271 267 294
263 258 185
256 256 177
249 242 170
236 230 160
235 229 165
236 235 167
256 506 194
268 277 935
953 958 951
606 957 949
309 957 951
313 869 949
306 294 949
283 280 763
261 256 187
293 295 221
312 304 230
303 303 226
314 307 230
271 262 193
272 271 206
309 308 224
259 749 942
399 955 949
268 952 943
279 551 946
277 292 948
294 291 684
295 284 206
305 289 203
305 293 222
309 295 221
278 267 196
295 303 230
249 248 177
265 268 206
246 259 716
933 949 941
959 957 950
889 958 950
372 807 889
297 792 914
242 238 590
244 238 179
243 242 176
248 245 181
250 248 186
248 245 184
314 300 227
314 316 233
317 312 231
320 302 234
293 267 184
294 271 184
294 275 190
276 270 191
257 256 191
250 250 184
245 245 184
245 342 193
258 916 802
883 942 838
947 949 871
952 953 910
954 955 943
958 959 950
302 956 950
315 312 947
283 275 201
320 310 229
372 309 237
282 293 210
320 309 262
284 279 208
256 247 178
268 268 195
247 243 176
270 258 182
291 271 189
308 290 204
310 290 206
298 278 195
314 303 211
314 302 223
320 307 233
