S1 S2 S3
268 386 305
265 385 307
267 385 308
250 363 288
300 421 339
276 387 364
303 415 415
303 425 327
302 421 335
309 434 349
257 371 292
263 385 297
275 395 316
253 365 289
257 367 291
276 399 322
263 377 295
266 376 294
279 394 309
298 423 335
270 384 303
295 423 335
721 913 761
715 909 785
552 719 610
903 952 948
563 746 636
512 690 589
489 644 565
497 681 597
627 833 740
939 956 951
915 954 943
936 955 943
812 946 859
736 938 812
263 380 300
263 383 305
265 388 311
262 383 306
297 431 351
279 399 314
268 386 306
751 745 326
760 945 863
883 954 936
655 859 681
947 958 951
941 957 952
533 723 630
913 956 952
915 956 953
704 448 352
267 386 307
301 435 353
273 387 309
279 403 320
290 416 331
277 399 320
271 391 315
306 441 359
283 413 337
287 420 331
268 390 308
261 376 299
259 369 295
256 369 291
259 375 295
263 380 300
271 388 307
308 440 348
311 443 348
308 423 332
289 406 317
266 374 293
295 408 318
295 919 942
276 935 870
359 751 675
609 832 750
901 955 954
512 719 600
488 681 593
260 635 576
267 396 723
943 957 952
264 393 745
271 398 770
431 945 897
302 436 559
305 423 339
311 953 950
308 443 359
310 434 950
295 410 935
265 379 297
312 957 952
296 947 947
878 954 951
659 835 731
536 712 566
946 438 354
254 367 290
253 369 291
253 369 295
256 374 294
303 440 358
261 377 301
253 367 292
253 367 290
253 366 288
255 367 289
252 367 288
256 369 290
259 372 294
259 371 292
260 373 295
257 369 292
258 369 290
256 366 292
256 369 289
324 447 355
262 375 299
257 370 290
251 364 287
251 366 287
255 369 286
257 367 289
259 368 289
257 366 283
390 367 292
554 699 445
539 681 292
525 667 280
512 600 281
494 415 281
457 353 280
261 589 332
342 617 543
428 634 558
442 632 552
443 615 539
438 614 539
449 608 518
455 605 502
501 648 523
591 755 607
689 870 715
784 943 832
934 956 948
712 903 770
259 372 387
250 361 283
250 360 285
258 370 292
268 386 307
257 371 299
307 442 357
271 398 818
264 433 780
252 366 647
303 441 953
254 366 607
273 391 745
254 365 532
254 369 329
264 375 291
264 378 297
258 371 290
254 364 284
253 362 283
253 363 285
252 363 291
254 367 288
257 370 292
254 367 289
254 367 289
254 367 290
254 367 288
257 370 291
256 370 290
258 372 291
258 372 290
260 375 291
258 375 290
257 371 289
261 372 292
260 371 291
263 375 295
258 373 295
263 380 301
262 381 298
263 383 301
262 381 301
259 376 297
256 374 295
259 378 297
260 380 298
265 379 300
271 388 307
275 392 310
280 398 314
277 395 312
276 395 308
275 390 307
267 382 299
257 369 293
251 364 287
251 364 284
250 361 283
249 359 281
252 364 286
258 376 300
270 398 320
281 411 334
270 395 316
659 427 353
869 950 756
942 955 949
539 706 559
778 935 792
915 957 954
806 955 953
365 739 692
305 421 892
289 398 314
315 442 343
261 382 303
305 437 360
267 387 312
263 379 299
269 387 311
258 366 285
255 359 280
262 370 288
263 367 287
260 368 286
262 372 291
265 378 297
268 384 303
263 378 302
259 373 295
258 369 294
251 363 284
247 356 281
253 365 287
253 363 287
249 359 282
249 359 281
251 363 285
251 364 285
262 376 720
268 380 487
260 372 295
260 373 297
261 372 295
262 372 294
260 371 293
263 376 294
301 419 329
286 398 313
270 384 554
266 378 410
267 387 315
259 374 298
256 372 295
259 372 297
259 372 292
256 373 288
256 371 287
259 373 288
264 373 288
254 363 283
253 361 282
249 358 278
249 359 280
248 359 279
252 362 281
255 364 283
256 366 287
258 367 288
355 657 289
605 774 411
611 806 691
607 807 696
567 767 667
551 754 660
540 723 663
528 737 327
382 384 290
255 367 291
253 364 285
253 363 282
255 365 283
259 370 287
258 371 291
259 373 290
254 366 281
278 397 310
257 369 288
258 372 289
259 377 297
257 377 300
261 381 307
258 378 297
293 416 351
303 431 357
275 401 321
262 379 296
267 387 303
269 386 303
710 909 764
732 925 779
726 910 756
737 919 766
706 902 741
661 862 707
467 663 558
257 373 292
283 406 323
316 447 352
316 447 359
310 446 359
278 403 317
267 385 308
262 381 303
267 387 303
278 399 317
279 406 320
274 400 329
270 393 322
304 427 356
281 415 327
279 413 325
285 423 328
285 414 325
288 414 322
289 408 315
277 392 307
278 396 309
270 381 300
265 376 293
258 368 288
257 366 284
256 364 282
254 359 281
251 357 281
249 356 281
247 356 283
247 355 281
246 355 281
378 403 284
505 708 618
498 701 619
467 655 579
452 652 572
481 670 591
498 689 600
524 728 627
564 756 659
701 910 796
772 944 868
671 875 741
709 897 754
723 909 763
268 391 484
268 378 323
266 376 519
259 371 655
263 379 724
259 377 672
587 558 657
613 517 295
616 383 295
615 374 293
590 374 295
414 370 293
273 375 295
260 372 293
262 376 295
259 373 292
256 370 292
258 433 547
647 832 715
613 804 694
570 819 711
418 802 691
298 745 632
694 873 824
943 957 950
943 957 953
945 957 953
948 958 954
612 807 681
849 949 922
800 947 864
946 958 349
943 949 345
643 415 334
259 372 294
279 407 327
291 415 335
260 375 298
251 364 287
249 360 285
248 364 545
254 747 671
564 762 662
642 833 724
579 757 651
577 755 641
297 758 651
256 687 667
254 750 628
276 426 308
265 377 295
255 365 286
253 365 286
247 358 281
250 362 286
247 357 281
262 374 305
296 434 339
262 376 297
0 366 287
257 367 289
266 378 299
273 388 307
303 418 340
296 415 332
286 403 317
252 361 283
258 369 290
310 433 348
311 431 344
262 374 294
303 425 337
282 402 320
300 430 946
642 953 945
308 953 947
300 956 953
300 492 953
293 420 951
307 430 583
303 436 350
307 435 351
298 423 339
299 427 344
307 433 353
288 406 322
278 397 313
256 367 287
257 369 290
251 359 283
249 358 281
247 354 277
247 355 275
246 351 275
245 353 275
245 358 278
247 358 283
285 403 331
279 401 318
264 376 295
264 375 293
293 409 320
266 379 650
430 739 617
295 689 577
247 671 579
255 442 659
283 404 937
302 433 494
290 415 335
291 417 334
270 389 313
258 372 295
305 421 353
311 439 353
309 437 348
293 419 330
302 425 339
302 401 320
276 385 305
265 384 292
256 365 281
253 364 285
251 359 282
256 367 289
316 446 385
284 406 325
296 419 335
305 436 355
310 445 359
315 447 356
314 440 353
281 399 318
308 439 342
268 382 301
298 418 331
270 384 302
300 428 341
279 406 325
258 375 299
291 422 347
251 363 287
265 377 300
268 382 312
303 427 669
308 452 952
281 390 802
260 365 603
263 367 463
262 367 308
261 366 284
259 367 282
317 443 346
315 449 357
310 441 363
279 401 323
255 367 291
250 360 282
251 361 285
262 376 296
255 365 289
254 361 287
251 364 288
251 363 288
249 359 284
248 360 281
249 359 285
250 363 285
250 362 415
258 369 660
256 568 635
263 792 680
264 377 531
262 373 291
266 376 293
262 373 290
263 377 295
261 375 294
274 391 307
302 424 333
277 393 307
261 371 292
255 364 288
309 430 352
264 374 297
289 401 325
295 421 344
304 422 356
309 431 359
312 443 356
256 367 286
305 431 346
266 379 296
278 396 315
316 431 346
304 437 352
277 392 308
311 439 348
284 401 316
265 377 292
297 423 346
263 385 312
295 413 329
294 409 321
301 420 328
306 425 343
256 364 289
297 952 947
252 613 611
250 470 595
249 395 553
281 415 315
251 373 586
502 931 855
512 798 733
289 423 465
299 429 354
243 349 272
253 359 279
268 380 298
243 348 270
288 401 326
307 423 335
263 370 287
260 367 281
253 362 279
256 364 279
256 364 280
255 362 279
254 359 278
312 438 343
281 404 320
266 380 299
287 403 317
265 377 298
257 367 289
261 367 285
392 645 285
510 662 277
524 675 379
591 771 654
577 748 624
566 756 647
606 796 575
601 389 292
601 772 290
909 423 337
254 360 283
252 363 284
249 359 282
249 359 282
252 361 283
257 369 289
258 367 289
256 367 287
259 367 287
511 369 289
614 770 293
607 797 636
605 794 690
567 751 653
550 734 641
543 727 625
530 715 410
514 538 279
414 356 276
246 355 276
248 355 278
310 439 346
267 380 297
249 358 280
265 376 297
257 367 289
258 369 288
267 379 300
262 372 533
259 377 690
257 756 675
323 765 658
549 726 618
544 714 617
528 702 597
451 677 575
245 426 559
244 349 284
245 352 275
247 353 276
247 355 279
250 359 281
255 363 284
255 367 286
259 374 295
263 376 297
260 371 295
260 370 294
258 367 290
254 364 286
251 360 281
517 395 281
505 673 440
503 674 568
504 678 576
511 690 581
514 687 592
540 724 622
531 724 627
258 586 629
265 374 326
268 375 295
265 377 297
262 377 300
260 377 300
263 376 300
256 367 293
247 366 286
243 352 286
242 351 276
243 352 277
244 352 276
245 351 277
245 354 279
413 359 280
577 733 286
591 439 285
617 372 295
272 382 299
263 376 295
263 375 295
259 372 291
254 364 286
254 364 285
253 363 281
252 359 281
251 361 284
248 356 281
246 353 279
243 352 278
245 353 280
245 355 281
249 361 283
252 361 283
262 374 294
262 376 292
264 379 295
350 379 295
691 815 297
605 726 288
582 367 286
377 363 287
251 357 281
249 357 281
248 359 281
248 359 281
251 360 283
253 362 286
254 364 286
250 361 287
603 366 288
307 437 356
303 438 353
300 429 348
278 405 335
259 376 303
249 361 288
257 374 299
263 384 353
260 435 796
263 881 806
623 902 837
632 900 828
629 898 809
756 950 934
598 956 952
254 521 742
270 386 413
256 367 293
257 369 295
250 365 288
253 370 289
258 367 291
253 361 284
257 366 288
256 367 288
253 361 283
252 359 283
252 361 283
249 360 286
248 357 280
252 362 286
253 364 289
246 351 275
259 371 293
264 378 302
245 355 279
243 350 277
250 358 281
257 372 288
