ID TIME BLK ESTIMATE W B S1 S2 S3
110 0.062 1 None
110 1.063 1 None
110 2.079 1 None
110 3.082 1 None
110 4.088 1 None
110 5.101 1 None
110 6.103 1 None
110 7.109 1 None
110 8.11 1 None
110 9.116 1 None
110 10.118 1 None
110 11.127 1 None
110 12.13 1 None
110 13.141 1 None
110 14.157 1 None
110 15.175 2 None
110 16.195 2 None
110 17.206 2 None
110 18.209 2 None
110 19.211 2 None
110 20.212 2 None
110 21.213 2 None
110 22.215 2 None
110 23.221 2 None
110 24.225 2 None
110 25.229 2 None
110 26.246 2 None
110 27.256 2 None
110 28.27 2 None
110 29.287 2 None
110 30.293 2 None
110 31.311 3 None
110 32.319 3 None
110 33.338 3 None
110 34.341 3 None
110 35.344 3 None
110 36.345 3 None
110 37.348 3 None
110 38.361 3 None
110 39.388 3 None
110 40.413 3 None
110 41.439 3 None
110 42.445 3 None
110 43.45 3 None
110 44.46 3 None
110 45.481 4 None
110 46.507 4 None
110 47.549 4 None
110 48.612 4 None
110 49.647 4 None
110 50.66 4 None
110 51.8 4 None
110 52.819 4 None
110 53.83 4 None
110 54.856 4 None
110 55.858 4 None
110 56.955 4 None
110 57.988 4 None
110 59.015 4 None
110 60.053 4 None
110 61.059 5 None
110 62.099 5 None
110 63.106 5 None
110 64.108 5 None
110 65.255 5 None
110 66.566 5 None
110 67.649 5 None
110 68.728 5 None
110 69.785 5 None
