ID TIME BLK #BLOCKS
224 18.286 3 1
224 33.687 4 1
224 41.084 4 1
224 51.101 5 2
224 78.337 6 1
224 92.772 7 1
224 107.059 8 2
224 125.55 10 2
224 141.464 11 1
224 159.731 12 1
224 172.243 13 2
224 186.527 14 1
224 188.772 14 1
224 202.849 15 1
224 212.053 15 1
224 225.488 16 3
224 290.025 20 9
224 341.609 24 4
224 353.478 25 2
224 364.635 26 1
224 381.515 27 1
224 396.796 28 1
224 405.245 28 1
224 432.546 29 1
224 434.701 30 1
224 441.317 31 1
224 448.334 31 1
224 456.433 32 1
224 470.328 33 1
224 487.74 34 1
224 566.119 35 2
