ID TIME BLK #BLOCKS
226 130.035 6 3
226 143.914 7 1
226 177.711 9 2
226 189.153 10 1
226 208.713 11 1
226 218.474 12 1
226 234.658 13 1
226 377.174 14 2
226 386.703 20 6
226 409.107 22 2
226 437.029 24 2
226 528.005 26 2
226 548.693 27 1
226 561.991 28 1
226 589.339 29 1
226 626.989 30 1
226 633.704 31 1
226 649.806 32 1
226 797.467 32 1
226 799.946 36 5
226 818.323 37 2
226 830.552 39 3
226 867.401 40 1
226 874.063 42 2
226 966.618 43 1
226 969.965 45 2
226 980.669 46 1
226 1007.091 48 2
226 1011.188 48 1
226 1029.894 49 1
226 1067.136 49 1
226 1071.571 50 1
226 1117.861 51 2
226 1130.222 52 1
226 1174.059 54 2
226 1183.204 55 1
226 1194.14 56 4
226 1206.026 57 1
226 1248.403 58 2
226 1327.724 59 1
226 1332.142 60 1
226 1341.123 61 1
226 1354.089 62 1
226 1386.677 63 1
226 1390.2 64 1
226 1417.249 65 1
226 1457.416 66 2
226 1467.169 68 2
226 1482.717 69 1
226 1493.331 70 1
226 1536.913 71 1
226 1579.858 73 2
226 1584.259 74 1
226 1610.069 75 1
226 1613.012 76 1
226 1667.158 78 2
226 1679.653 79 1
226 1688.216 80 2
226 1699.737 81 1
226 1714.02 82 1
226 1740.881 82 2
226 1769.78 83 1
