ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
209 19.25 4 0 0 [] []
209 24.389 4 0 0 [] []
209 29.682 4 0 0 [] []
209 34.815 4 2 1 ['222', '218'] ['222']
209 40.11 4 0 2 [] ['218', '222']
209 45.309 4 0 1 [] ['218']
209 50.617 4 0 1 [] ['218']
209 55.898 4 0 1 [] ['218']
209 61.269 4 1 2 ['210'] ['218', '210']
209 66.59 4 0 2 [] ['218', '210']
209 71.843 4 1 1 ['218'] ['218']
209 76.91 4 0 1 [] ['218']
209 82.112 4 1 1 ['218'] ['218']
209 87.388 4 0 0 [] []
209 92.68 4 0 0 [] []
209 97.974 4 0 0 [] []
209 103.28 4 0 0 [] []
209 108.603 4 0 0 [] []
209 113.91 4 1 1 ['217'] ['217']
209 119.191 4 0 0 [] []
209 124.5 4 1 1 ['210'] ['210']
209 129.559 8 0 0 [] []
209 134.833 9 0 0 [] []
209 140.152 9 0 0 [] []
209 145.441 9 0 0 [] []
209 150.758 9 0 0 [] []
209 156.251 9 1 1 ['226'] ['226']
209 161.556 9 2 0 ['226', '214'] []
209 166.714 9 1 1 ['226'] ['214']
209 172.04 10 1 0 ['226'] []
209 177.325 10 1 0 ['226'] []
209 182.637 10 0 0 [] []
209 187.971 10 0 1 [] ['226']
209 193.28 11 0 1 [] ['226']
209 198.591 11 0 0 [] []
209 203.912 11 0 0 [] []
209 209.371 11 0 1 [] ['210']
209 214.728 12 0 0 [] []
209 219.957 12 0 0 [] []
209 225.35 12 1 3 ['217'] ['214', '217', '210']
209 231.006 12 1 2 ['214'] ['214', '217']
209 236.39 12 0 2 [] ['214', '217']
209 241.702 13 0 2 [] ['214', '217']
209 247.141 13 0 1 [] ['217']
209 252.278 13 0 0 [] []
209 257.665 13 1 0 ['226'] []
209 263.271 13 1 2 ['210'] ['226', '210']
209 268.535 13 0 1 [] ['210']
209 273.859 13 1 1 ['224'] ['224']
209 278.913 13 0 1 [] ['224']
209 284.196 13 0 0 [] []
209 289.516 13 0 0 [] []
209 294.811 13 0 0 [] []
209 300.112 13 0 0 [] []
209 305.43 13 0 0 [] []
209 310.458 13 1 1 ['211'] ['211']
209 315.528 13 0 1 [] ['211']
209 320.825 13 0 0 [] []
209 326.147 13 0 0 [] []
209 331.172 13 0 0 [] []
209 336.508 13 0 0 [] []
209 341.833 13 0 0 [] []
209 346.847 13 0 0 [] []
209 352.207 13 0 1 [] ['226']
209 357.501 13 0 0 [] []
209 362.781 13 0 0 [] []
209 368.176 13 1 1 ['222'] ['222']
209 373.322 16 0 1 [] ['222']
209 378.646 16 0 0 [] []
209 383.959 16 1 1 ['217'] ['217']
209 389.242 18 0 1 [] ['217']
209 394.406 18 0 1 [] ['217']
209 399.736 18 0 0 [] []
209 405.085 18 1 1 ['210'] ['210']
209 410.188 18 0 1 [] ['210']
209 415.746 18 0 1 [] ['214']
209 421.217 20 0 1 [] ['214']
209 426.566 21 1 2 ['211'] ['214', '211']
209 431.8 21 0 2 [] ['214', '211']
209 437.128 22 0 2 [] ['214', '211']
209 442.489 22 0 1 [] ['214']
209 447.749 22 0 0 [] []
209 453.064 22 0 0 [] []
209 458.147 22 1 1 ['211'] ['211']
209 463.329 23 0 1 [] ['211']
209 468.406 24 0 0 [] []
209 473.88 24 0 1 [] ['224']
209 479.099 24 0 1 [] ['224']
209 484.402 24 0 0 [] []
209 489.412 24 0 0 [] []
209 494.726 24 0 0 [] []
209 500.049 24 0 0 [] []
209 505.325 24 0 0 [] []
209 510.639 24 0 0 [] []
209 515.999 24 0 0 [] []
209 521.329 24 0 0 [] []
209 526.374 24 0 0 [] []
209 531.718 24 1 1 ['210'] ['210']
209 536.836 24 1 2 ['224'] ['210', '224']
209 542.219 27 1 2 ['213'] ['213', '224']
209 547.936 27 1 2 ['211'] ['213', '224']
209 553.224 27 0 1 [] ['211']
209 558.631 28 0 1 [] ['211']
209 563.973 28 0 1 [] ['217']
209 569.151 28 1 1 ['226'] ['226']
209 574.476 28 0 0 [] []
209 579.839 28 0 0 [] []
209 585.11 28 0 0 [] []
209 590.206 29 1 1 ['211'] ['211']
209 595.581 29 0 1 [] ['211']
209 600.919 29 0 1 [] ['210']
209 606.383 29 1 3 ['224'] ['218', '210', '224']
209 611.681 30 1 2 ['224'] ['218', '224']
209 616.724 30 0 1 [] ['224']
209 622.086 30 0 0 [] []
209 627.396 30 1 0 ['224'] []
209 632.72 30 0 0 [] []
209 638.053 30 0 0 [] []
209 643.342 30 0 0 [] []
209 648.641 31 1 1 ['226'] ['226']
209 653.723 31 0 1 [] ['226']
209 659.026 31 0 0 [] []
209 664.339 31 0 0 [] []
209 669.673 31 0 0 [] []
209 674.966 31 0 0 [] []
209 680.014 33 0 1 [] ['211']
209 685.063 33 0 1 [] ['211']
209 690.382 33 0 1 [] ['211']
209 695.702 33 0 0 [] []
209 701.127 34 0 2 [] ['226', '211']
209 706.355 35 0 2 [] ['226', '211']
209 711.608 35 0 1 [] ['226']
209 716.818 35 1 2 ['213'] ['226', '213']
209 722.218 35 1 2 ['222'] ['222', '213']
209 727.515 35 1 2 ['224'] ['222', '224']
209 732.649 36 1 2 ['224'] ['222', '224']
209 738.171 37 1 2 ['218'] ['218', '224']
209 743.361 37 1 2 ['218'] ['218', '224']
209 748.64 37 0 0 [] []
209 753.968 37 1 0 ['218'] []
209 759.12 38 0 0 [] []
209 764.302 38 0 0 [] []
209 769.524 38 0 0 [] []
