ID TIME BLK #BLOCKS
222 24.933 4 1
222 32.021 5 1
222 35.416 5 1
222 56.496 6 1
222 61.146 7 1
222 94.89 8 1
222 110.942 9 1
222 124.58 10 1
222 131.054 11 1
222 143.745 11 1
222 157.875 12 1
222 165.085 13 1
222 184.727 13 1
222 187.412 14 1
222 205.968 16 2
222 222.112 17 1
222 236.393 18 1
222 239.48 18 1
222 246.488 18 1
222 252.003 19 1
222 274.93 20 1
222 281.356 21 1
222 315.099 22 1
222 322.392 23 1
222 344.363 24 1
222 347.339 25 1
222 364.58 25 1
222 370.373 26 1
222 387.3 27 1
222 485.417 30 4
222 512.288 31 3
222 523.665 32 1
222 533.894 33 1
