ID TIME BLK %CPU CHAINDATASIZE
214 23.683 3 186401 35.14
214 33.717 3 186401 35.12
214 43.717 3 186401 35.11
214 53.915 6 192877 35.14
214 169.383 11 211772 35.42
214 169.97 11 211772 35.42
214 179.723 11 211876 35.41
214 189.747 11 211876 35.4
214 199.761 11 211876 35.38
214 209.841 11 211876 35.42
214 219.741 11 211876 35.41
214 230.039 11 215956 35.43
214 240.135 12 217103 35.48
214 261.882 14 223018 35.57
214 300.844 16 226227 35.77
214 302.053 16 226227 35.77
214 311.998 16 226227 35.83
214 321.455 16 226227 35.88
214 331.476 16 226227 35.86
214 341.553 16 226227 35.85
214 352.613 17 230297 35.91
214 361.793 17 230297 35.97
214 371.695 17 230297 35.98
214 381.644 17 230297 35.98
214 391.892 18 233115 35.99
214 401.585 18 233219 36.0
214 411.766 18 233219 35.99
214 421.659 18 233219 36.0
214 431.672 18 233219 35.99
214 441.662 18 233219 35.97
214 461.295 24 251882 36.05
214 476.985 25 254700 36.14
214 477.974 25 254700 36.15
214 487.609 25 254700 36.2
214 497.507 25 254908 36.24
214 507.562 25 254908 36.22
214 517.499 25 254908 36.24
214 527.514 25 254908 36.22
214 537.674 25 254908 36.21
214 554.757 26 264610 36.26
214 557.535 26 264714 36.28
214 567.538 26 264714 36.26
214 577.552 26 264714 36.25
214 587.581 26 264714 36.24
214 598.254 25 264714 36.25
214 634.975 34 293979 36.46
214 650.266 35 298744 36.55
214 650.912 35 298744 36.55
214 660.832 35 298952 36.55
214 684.801 37 312012 36.62
214 699.745 38 320606 36.67
214 700.176 38 320606 36.67
214 710.064 38 322738 36.7
214 720.17 39 329495 36.72
214 743.123 41 347610 36.82
214 770.456 42 352670 36.94
214 796.504 44 370047 37.09
214 799.947 44 370151 37.11
214 823.139 46 380374 37.24
214 835.62 47 382622 37.29
