ID TIME BLK DETAIL
214 1591911565.137 0 SETUP: Synced Time
214 1591911565.242 0 SETUP: Peered to PC
214 1591911581.992 2 SETUP: Smart Contract Received at Block 2
214 33.983 2 STARTED EXPERIMENT
214 39.895 2 Added 218 from ERANDB
214 42.537 2 Added 222 from ERANDB
214 42.695 2 Killed 218 @ age 2.19
214 45.826 2 Killed 222 @ age 2.25
214 56.461 3 Added 224 from ERANDB
214 60.413 3 Killed 224 @ age 2.37
214 64.416 3 Added 224 from ERANDB
214 69.025 3 Killed 224 @ age 2.43
214 79.377 3 Failed Vote (No Balance). Balance: 0.01
214 80.327 3 Added 217 from ERANDB
214 82.953 3 Added 211 from ERANDB
214 84.898 3 Killed 217 @ age 2.35
214 85.554 3 Killed 211 @ age 2.18
214 101.482 3 Added 210 from ERANDB
214 102.173 3 Added 209 from ERANDB
214 104.105 3 Killed 210 @ age 2.11
214 104.769 3 Killed 209 @ age 2.17
214 108.786 3 Added 210 from ERANDB
214 114.284 4 Killed 210 @ age 2.48
214 123.238 4 Added 222 from ERANDB
214 124.462 4 Failed Vote (No Balance). Balance: 0.01
214 131.808 5 Killed 222 @ age 2.07
214 139.128 5 Added 217 from ERANDB
214 139.78 5 Added 211 from ERANDB
214 142.437 5 Killed 211 @ age 2.12
214 143.103 5 Added 211 from ERANDB
214 143.257 5 Killed 217 @ age 2.54
214 143.839 5 Added 224 from ERANDB
214 147.144 5 Killed 224 @ age 2.43
214 148.065 5 Killed 211 @ age 2.35
214 150.558 5 Added 209 from ERANDB
214 155.141 5 Killed 209 @ age 2.73
214 169.647 7 Failed Vote (No Balance). Balance: 20.01
214 195.982 8 Added 224 from ERANDB
214 197.961 8 Added 210 from ERANDB
214 199.277 8 Killed 224 @ age 2.04
214 201.299 8 Added 224 from ERANDB
214 201.518 8 Killed 210 @ age 2.03
214 205.314 8 Killed 224 @ age 2.33
214 206.652 8 Added 224 from ERANDB
214 211.271 8 Killed 224 @ age 2.71
214 212.621 8 Added 209 from ERANDB
214 219.963 8 Killed 209 @ age 2.41
214 223.961 8 Added 226 from ERANDB
214 227.927 8 Killed 226 @ age 2.00
214 246.621 10 Added 211 from ERANDB
214 256.54 10 Killed 211 @ age 2.40
214 261.906 10 Added 209 from ERANDB
214 265.223 10 Killed 209 @ age 2.10
214 288.582 13 Added 224 from ERANDB
214 291.883 13 Added 222 from ERANDB
214 292.539 13 Added 217 from ERANDB
214 293.222 13 Killed 224 @ age 2.41
214 296.284 13 Killed 222 @ age 2.39
214 297.141 13 Killed 217 @ age 2.54
214 335.857 14 Failed Vote (Unexpected). Balance: 40.01
214 342.721 14 Added 211 from ERANDB
214 350.652 16 Killed 211 @ age 2.16
214 355.652 17 Voted: 0.3085327783558793; Status: 1
214 364.041 17 Added 209 from ERANDB
214 366.698 17 Killed 209 @ age 2.08
214 382.28 18 Failed Vote (No Balance). Balance: 20.01
214 420.577 19 Added 209 from ERANDB
214 424.564 19 Killed 209 @ age 2.36
214 425.897 19 Added 226 from ERANDB
214 429.655 21 Killed 226 @ age 2.16
214 434.386 21 Added 218 from ERANDB
214 437.527 21 Killed 218 @ age 2.26
214 442.182 21 Added 209 from ERANDB
214 453.448 21 Killed 209 @ age 2.13
214 474.71 21 Added 209 from ERANDB
214 480.005 24 Killed 209 @ age 2.25
214 486.095 25 Added 226 from ERANDB
214 490.205 25 Killed 226 @ age 2.24
214 496.934 25 Added 217 from ERANDB
214 499.338 25 Added 222 from ERANDB
214 499.584 25 Killed 217 @ age 2.26
214 501.985 25 Killed 222 @ age 2.33
214 535.221 27 Added 217 from ERANDB
214 538.531 27 Killed 217 @ age 2.53
214 548.856 28 Failed Vote (Unexpected). Balance: 40.01
214 583.793 29 Added 222 from ERANDB
214 587.096 29 Killed 222 @ age 2.02
214 588.455 29 Added 211 from ERANDB
214 591.744 29 Killed 211 @ age 2.26
214 597.72 29 Added 210 from ERANDB
214 601.141 31 Killed 210 @ age 2.15
214 616.512 31 Added 211 from ERANDB
214 619.848 31 Killed 211 @ age 2.60
214 670.782 31 Failed Vote (Unexpected). Balance: 80.01
214 675.007 31 Added 213 from ERANDB
214 677.576 31 Killed 213 @ age 2.12
214 682.347 33 Added 213 from ERANDB
214 685.215 33 Killed 213 @ age 2.42
214 686.82 33 Added 226 from ERANDB
214 688.171 33 Added 213 from ERANDB
214 691.991 33 Killed 226 @ age 2.07
214 693.59 34 Killed 213 @ age 2.51
214 693.64 34 Voted: 0.29577822990844355; Status: 1
214 701.803 34 Added 222 from ERANDB
214 704.471 34 Killed 222 @ age 2.12
214 709.126 34 Added 210 from ERANDB
214 711.763 34 Killed 210 @ age 2.16
214 713.767 34 Added 211 from ERANDB
214 716.398 34 Killed 211 @ age 2.23
214 717.258 34 Failed Vote (No Balance). Balance: 0.01
214 718.426 34 Added 211 from ERANDB
214 738.828 37 Added 209 from ERANDB
214 738.939 37 Killed 211 @ age 2.17
214 745.411 37 STOPPED EXPERIMENT
