ID TIME BLK #BLOCKS
217 31.138 42 2
217 42.272 42 1
217 45.594 43 1
217 81.785 44 1
217 86.245 45 1
217 101.612 46 1
217 161.418 49 4
217 169.463 50 1
217 192.344 51 1
217 280.812 52 1
217 285.462 53 1
217 312.459 53 1
217 317.687 56 3
217 361.555 57 2
217 369.968 58 1
217 435.223 58 1
217 438.492 61 3
217 451.081 62 1
217 456.616 62 1
217 471.74 63 1
217 502.272 64 1
217 521.323 65 1
217 526.7 66 2
217 560.89 67 1
217 569.08 68 2
217 581.982 69 1
217 596.836 70 1
217 653.867 72 1
217 658.557 73 1
217 661.683 73 2
217 667.163 73 1
217 678.965 74 1
217 695.098 75 1
217 712.389 76 1
217 731.219 77 1
217 764.324 79 3
217 774.837 80 1
217 778.909 80 1
217 789.938 81 1
217 806.809 82 1
217 821.754 82 3
217 837.636 83 1
217 854.399 84 1
217 856.934 84 1
217 869.925 85 1
217 876.548 85 2
217 882.222 86 1
217 884.719 86 2
217 889.913 86 1
217 896.344 87 1
217 912.477 88 1
217 927.474 89 1
217 942.982 90 1
217 956.869 91 1
217 973.711 92 1
217 988.523 93 1
217 1002.22 94 1
217 1031.063 95 1
217 1038.475 96 1
217 1047.844 97 1
217 1081.507 99 2
217 1091.798 100 1
217 1095.51 100 1
217 1108.173 101 1
217 1123.69 102 1
217 1136.362 103 1
217 1182.734 104 1
217 1186.162 105 1
217 1222.74 103 1
217 1226.613 105 2
217 1232.421 106 1
217 1263.91 106 1
217 1266.775 107 3
217 1280.719 108 1
217 1296.493 109 1
217 1311.054 110 1
217 1314.107 110 1
217 1328.888 111 1
217 1343.61 112 1
217 1355.894 113 1
217 1360.729 113 1
217 1372.241 114 1
217 1374.842 114 1
217 1377.028 114 1
217 1387.97 115 1
217 1391.453 115 1
217 1403.858 116 2
217 1421.852 117 1
217 1435.231 118 1
