ID TIME BLK #BLOCKS
218 17.266 3 1
218 23.031 3 2
218 32.419 4 1
218 60.928 5 3
218 71.145 6 1
218 75.649 7 1
218 91.436 8 1
218 98.744 8 1
218 108.211 9 2
218 120.703 10 1
218 136.727 11 1
218 142.281 11 1
218 152.086 12 1
218 166.308 13 1
218 182.532 14 2
218 196.629 15 1
218 211.007 16 1
218 225.712 17 1
218 242.653 18 1
218 262.672 19 4
218 311.697 22 5
218 329.38 23 1
218 333.61 24 1
218 361.251 25 2
218 375.178 26 2
218 385.407 27 1
218 392.822 28 1
218 400.847 28 1
218 407.12 29 1
218 421.586 30 1
218 438.421 31 1
218 450.271 31 1
218 455.7 32 1
218 469.465 33 1
218 496.829 33 1
218 501.985 35 2
218 512.09 36 1
218 517.16 36 2
218 528.231 37 2
218 541.768 38 1
218 549.577 38 1
218 561.487 39 1
218 573.026 40 1
218 610.744 42 3
218 633.735 44 2
218 648.649 45 1
218 662.512 46 1
218 677.223 47 1
218 692.37 48 1
218 706.979 49 1
218 708.985 49 1
218 722.776 50 1
218 739.504 51 1
218 770.436 52 1
218 781.28 53 1
218 794.537 54 2
218 805.808 55 1
218 815.446 56 1
218 830.058 56 1
218 849.932 58 2
