ID TIME BLK #BLOCKS
218 15.108 7 1
218 51.587 9 1
218 58.443 9 1
218 92.19 10 3
218 124.904 12 3
218 130.102 13 1
218 141.051 13 1
218 145.297 14 1
218 158.118 15 1
218 167.627 15 1
218 176.338 16 1
218 187.386 17 1
218 205.141 18 1
218 216.237 18 2
218 227.262 19 2
218 231.461 20 1
218 246.967 21 1
218 264.005 22 1
218 268.261 22 1
218 277.433 23 1
218 281.276 23 1
218 292.926 24 1
218 305.119 24 1
218 311.237 25 1
218 324.874 26 1
218 329.509 26 1
218 338.894 27 1
218 355.897 28 1
218 370.565 29 3
218 394.901 30 2
218 400.92 31 1
218 404.375 31 1
218 413.33 31 1
218 425.481 32 1
