ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
226 5.575 4 0 0 0   
226 7.871 4 0 0 0   
226 9.892 4 0 0 0   
226 11.908 4 0 0 0   
226 13.92 4 0 0 0   
226 15.948 5 0 0 0   
226 18.444 5 0 0 0   
226 20.943 5 0 0 0   
226 23.448 5 0 0 0   
226 25.955 5 0 0 0   
226 28.459 5 0 0 0   
226 30.964 5 0 0 0   
226 33.475 5 0 0 0   
226 35.977 5 0 0 0   
226 38.485 5 0 0 0   
226 40.992 5 0 0 0   
226 43.496 5 0 0 0   
226 45.995 5 0 0 0   
226 48.496 5 0 0 0   
226 51.024 5 0 0 0   
226 53.521 5 0 0 0   
226 56.027 5 0 0 0   
226 58.531 5 0 0 0   
226 61.035 5 0 0 0   
226 63.543 5 0 0 0   
226 66.052 5 0 0 0   
226 68.116 5 0 1 1 213  213
226 70.629 5 1 2 2 213;224 213 213;224
226 73.116 5 2 2 2 213;224 213;224 213;224
226 75.878 5 3 3 3 213;224;210 210;213;224 210;213;224
226 78.205 7 3 2 2 213;210 210;213;224 210;213
226 80.775 7 3 1 1 210 210;213;224 210
226 83.486 7 3 1 1 210 210;213;224 210
226 86.162 7 3 1 1 210 210;213;224 210
226 88.659 7 3 1 1 213 210;213;224 213
226 91.155 7 2 1 1 213 210;213 213
226 93.607 8 1 1 1 213 210 213
226 96.17 8 0 1 1 213  213
226 98.595 8 0 0 0   
226 100.624 8 0 0 0   
226 103.131 8 0 0 0   
226 105.651 8 1 0 0  213 
226 107.697 9 1 0 0  213 
226 110.188 9 1 0 0  213 
226 112.694 9 1 0 0  213 
226 115.2 9 1 0 0  213 
226 117.69 9 0 0 0   
226 120.191 9 0 0 0   
226 122.224 10 0 0 0   
226 124.708 10 0 0 0   
226 127.212 10 0 0 0   
226 129.724 10 0 0 0   
226 132.228 10 0 0 0   
226 134.732 10 0 0 0   
226 137.239 10 0 0 0   
226 139.748 10 0 0 0   
226 142.249 10 0 0 0   
226 144.751 10 0 0 0   
226 147.258 10 0 0 0   
226 149.771 10 0 0 0   
226 152.274 10 0 0 0   
226 154.292 10 0 0 0   
226 156.785 10 0 0 0   
226 158.796 10 0 0 0   
226 161.298 10 0 0 0   
226 163.805 10 0 0 0   
226 166.305 10 0 0 0   
226 168.805 10 0 0 0   
226 171.308 10 0 0 0   
226 173.32 10 0 0 0   
226 175.822 10 0 0 0   
226 177.907 10 0 1 0 213  
226 180.372 10 1 1 1 213 213 213
226 182.871 10 1 1 1 213 213 213
226 185.472 10 1 1 1 213 213 213
226 187.989 12 1 0 0  213 
226 190.49 12 1 0 0  213 
226 192.986 12 1 0 0  213 
226 195.482 12 0 0 0   
226 197.496 12 0 0 0   
226 199.997 12 0 0 0   
226 202.502 12 0 0 0   
226 205.005 12 0 0 0   
226 207.515 12 0 0 0   
226 210.015 12 0 0 0   
226 212.529 12 0 0 0   
226 215.025 12 0 0 0   
226 217.534 12 0 0 0   
226 220.034 12 0 0 0   
226 222.538 12 0 0 0   
226 225.042 12 0 0 0   
226 227.545 12 0 0 0   
226 230.051 12 0 0 0   
226 232.564 12 0 0 0   
226 235.063 12 0 0 0   
226 237.566 12 0 0 0   
226 239.578 12 0 0 0   
226 242.079 12 0 0 0   
226 244.582 12 0 0 0   
226 247.093 12 0 0 0   
226 249.602 12 1 1 1 224 224 224
226 252.107 12 1 1 1 224 224 224
226 254.632 12 1 1 1 224 224 224
226 256.689 13 1 0 0  224 
226 258.754 13 1 0 0  224 
226 261.271 13 1 0 0  224 
