ID TIME BLK #BLOCKS
209 17.203 3 1
209 32.657 4 1
209 83.707 5 1
209 89.001 7 3
209 117.379 9 3
209 135.867 10 2
209 146.394 11 1
209 163.24 11 1
209 165.967 12 1
209 168.803 13 1
209 173.344 13 1
209 187.403 14 1
209 208.927 15 2
209 227.384 16 1
209 233.936 17 1
209 245.312 18 2
209 259.36 19 1
209 273.753 20 1
209 277.221 20 1
209 287.886 21 1
209 304.407 22 1
209 313.926 22 1
209 321.17 23 1
209 333.889 24 2
209 362.893 25 1
209 375.893 26 2
209 387.584 27 2
209 402.611 28 1
209 410.004 29 1
209 424.401 30 1
209 428.951 30 2
209 443.564 31 1
209 454.257 32 1
