ID TIME BLK VOTE
218 76.126 4 None
218 121.176 4 None
218 166.055 6 None
218 290.414 13 2467652
218 293.975 13 None
218 337.564 13 None
218 384.866 14 None
218 428.444 17 None
218 472.654 19 None
218 517.732 19 None
