ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
213 18.812 4 4 0.01 20 0 9 5000000 0 0 False False
213 33.132 5 5 40.01 0 0 9 5000000 0 0 False False
213 48.461 6 6 40.01 0 0 9 5000000 0 0 False False
213 64.63 7 7 0.01 20 0 9 5000000 9 0 True False
213 79.999 8 8 20.01 0 40 9 2785769 9 9 False False
213 82.647 8 8 20.01 0 40 9 2785769 9 9 False False
213 93.493 9 9 60.01 0 0 9 2785769 9 9 False False
213 108.375 10 10 20.01 0 0 9 2785769 18 9 True False
213 123.561 11 11 20.01 20 40 9 2992687 18 18 False False
213 127.852 11 11 20.01 20 40 9 2992687 18 18 False False
213 139.198 12 12 80.01 0 0 9 2992687 18 18 False False
213 142.516 12 12 80.01 0 0 9 2992687 18 18 False False
213 153.593 13 13 40.01 0 0 9 2992687 27 18 True False
213 157.958 13 13 40.01 0 0 9 2992687 27 18 True False
213 168.045 14 14 40.01 0 40 9 2989587 27 27 False True
213 184.11 15 15 80.01 0 0 9 2989587 27 27 False True
213 198.898 16 16 40.01 0 0 9 2989587 36 27 True True
213 203.276 16 16 40.01 0 0 9 2989587 36 27 True True
213 213.445 17 17 40.01 0 40 9 2954826 36 36 False True
213 227.789 18 18 80.01 0 0 9 2954826 36 36 False True
213 243.567 19 19 40.01 20 0 9 2954826 45 36 True True
213 248.95 19 19 40.01 20 0 9 2954826 45 36 True True
213 259.681 20 20 60.01 0 40 9 2971901 45 45 False True
213 263.264 20 20 60.01 0 40 9 2971901 45 45 False True
213 275.208 21 21 100.01 0 0 9 2971901 45 45 False True
