ID TIME BLK #BLOCKS
222 18.656 3 2
222 33.044 4 1
222 47.518 5 1
222 61.95 6 1
222 78.08 7 1
222 94.59 8 2
222 119.484 9 1
222 126.74 10 1
222 135.619 11 1
222 143.224 11 2
222 151.523 12 1
222 167.056 13 1
222 210.68 14 1
222 213.409 16 2
222 241.815 18 1
222 261.235 19 4
222 320.645 23 7
222 374.343 26 3
222 411.283 29 4
222 441.314 31 2
222 453.12 32 1
222 481.631 33 1
222 498.537 35 3
222 564.435 39 6
222 591.758 41 3
222 608.575 42 1
222 617.537 43 1
222 632.386 44 1
222 647.963 45 1
222 671.056 46 1
222 699.926 48 3
222 739.414 51 5
222 770.89 53 3
222 791.104 54 3
222 801.671 55 2
222 816.147 56 1
222 827.375 56 1
222 842.819 57 1
222 854.988 58 1
222 867.927 59 1
