ID TIME BLK #BLOCKS
210 16.894 3 1
210 30.175 4 1
210 69.919 5 1
210 76.992 6 1
210 89.74 5 1
210 99.752 7 1
210 106.519 8 1
210 122.199 9 1
210 125.609 9 1
210 159.049 11 2
210 175.0 12 1
210 189.066 13 1
210 203.641 14 1
210 229.768 15 1
210 233.29 16 1
210 249.726 17 1
210 270.934 18 2
210 284.497 19 1
210 310.246 20 1
210 339.71 21 1
210 345.023 22 1
210 359.914 23 2
210 376.61 24 1
210 390.753 25 1
210 405.223 26 1
210 409.356 26 1
210 420.735 27 1
210 470.277 29 2
210 475.609 30 1
210 477.526 30 1
210 479.213 30 1
210 491.668 31 1
