ID TIME BLK #BLOCKS
214 16.624 3 1
214 27.963 3 3
214 43.709 4 1
214 47.047 5 1
214 62.995 6 1
214 79.112 7 1
214 86.955 7 1
214 92.254 8 1
214 120.512 9 1
214 131.632 9 1
214 141.717 11 3
214 159.729 12 1
214 168.721 13 1
214 173.026 13 1
214 182.861 14 2
214 200.764 15 1
214 217.814 16 1
214 242.88 17 2
214 265.077 19 4
214 279.743 20 1
214 301.863 21 1
214 306.976 21 1
214 312.89 22 1
214 323.237 23 1
214 343.48 24 2
214 361.072 25 1
214 381.147 26 1
214 390.298 27 1
214 409.058 28 2
214 444.51 30 7
