ID TIME ESTIMATE W B S1 S2 S3
114 0.058 0.125 0 3 373 426 686
114 1.06 0.071 0 6 345 389 637
114 2.061 0.05 0 9 341 381 627
114 3.067 0.038 0 12 344 381 628
114 4.07 0.031 0 15 332 369 618
114 5.074 0.026 0 18 315 345 591
114 6.076 0.023 0 21 334 375 623
114 7.082 0.02 0 24 310 340 584
114 8.088 0.018 0 27 309 338 582
114 9.093 0.016 0 30 324 356 603
114 10.094 0.015 0 33 310 342 590
114 11.094 0.014 0 36 308 339 584
114 12.095 0.013 0 39 317 347 589
114 13.096 0.012 0 42 315 344 586
114 14.097 0.011 0 45 309 340 585
114 15.098 0.01 0 48 307 339 582
114 16.1 0.01 0 51 312 336 580
114 17.101 0.009 0 54 311 339 584
114 18.102 0.009 0 57 307 340 587
