ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
114 4.634 1 21.00 0 0 7 0 0 0 False False
114 6.385 2 21.00 0 0 7 0 0 0 False False
114 8.317 3 21.00 0 0 7 0 0 0 False False
114 9.995 4 21.00 0 0 7 0 0 0 False False
