ID TIME BLK %CPU CHAINDATASIZE
218 29.602 4 190717 31.15
218 39.636 4 190717 31.16
218 49.517 4 190717 31.18
218 59.528 4 190717 31.16
218 69.521 4 190717 31.14
218 79.682 4 190717 31.16
218 89.577 4 190717 31.2
218 99.59 4 190717 31.18
218 109.594 4 190717 31.16
218 119.829 8 198629 31.16
218 129.79 8 198837 31.22
218 139.6 8 198837 31.24
218 149.611 8 198837 31.26
218 160.076 10 203061 31.3
218 169.673 10 203165 31.36
218 179.677 10 203165 31.38
218 189.651 10 203165 31.36
218 199.652 10 203165 31.34
218 209.707 10 203165 31.37
218 219.703 10 203165 31.35
218 229.743 10 203165 31.33
218 239.78 10 203165 31.36
218 360.524 17 228794 31.96
218 367.651 18 230429 32.02
218 370.755 18 230533 32.04
218 380.886 18 230533 32.05
218 443.596 22 240513 32.25
218 444.895 22 240513 32.26
218 455.206 23 246817 32.35
218 465.035 23 246921 32.44
218 595.427 28 260630 33.06
218 611.503 30 264894 33.17
218 632.621 31 267570 33.28
218 633.574 31 267570 33.29
218 643.112 31 267674 33.32
218 693.47 34 274774 33.52
218 693.849 34 274774 33.53
218 703.939 34 274774 33.54
218 713.744 35 277233 33.59
218 723.723 35 277233 33.61
218 733.769 35 277233 33.59
218 752.647 38 288256 33.74
218 755.26 38 288256 33.76
218 764.611 38 288464 33.84
