ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
218 19.173 4 0 0 [] []
218 24.361 4 1 1 ['222'] ['222']
218 29.74 4 0 1 [] ['222']
218 34.93 4 1 0 ['209'] []
218 40.276 4 0 1 [] ['209']
218 45.543 4 0 1 [] ['209']
218 50.845 4 0 1 [] ['209']
218 56.177 4 0 1 [] ['209']
218 61.472 4 0 1 [] ['209']
218 66.764 4 0 1 [] ['209']
218 72.066 4 1 2 ['209'] ['217', '209']
218 77.156 4 0 1 [] ['209']
218 82.318 4 1 1 ['209'] ['209']
218 87.611 4 0 0 [] []
218 92.9 4 0 0 [] []
218 98.251 4 0 0 [] []
218 103.546 4 0 0 [] []
218 108.836 4 0 0 [] []
218 114.137 4 0 0 [] []
218 119.493 8 1 1 ['211'] ['211']
218 124.827 8 1 0 ['211'] []
218 130.194 8 0 1 [] ['211']
218 135.446 8 1 0 ['211'] []
218 140.74 8 1 0 ['211'] []
218 146.056 8 0 0 [] []
218 151.398 8 0 0 [] []
218 156.762 8 1 2 ['217'] ['217', '210']
218 162.127 10 0 1 [] ['217']
218 167.366 10 0 0 [] []
218 172.71 10 1 1 ['214'] ['214']
218 177.977 10 0 1 [] ['214']
218 183.251 10 0 0 [] []
218 188.544 10 0 0 [] []
218 193.853 10 0 0 [] []
218 199.15 10 0 0 [] []
218 204.458 10 1 1 ['210'] ['210']
218 209.783 10 0 1 [] ['210']
218 215.042 10 0 0 [] []
218 220.342 10 0 0 [] []
218 225.626 10 0 0 [] []
218 231.006 10 1 0 ['224'] []
218 236.256 10 0 1 [] ['224']
218 241.717 10 0 1 [] ['213']
218 246.848 10 1 2 ['210'] ['210', '213']
218 251.992 13 0 0 [] []
218 257.176 13 0 0 [] []
218 262.497 13 0 0 [] []
218 267.841 13 0 0 [] []
218 273.153 13 0 0 [] []
218 278.703 13 0 1 [] ['213']
218 284.224 15 1 1 ['213'] ['213']
218 289.317 15 0 0 [] []
218 294.586 15 1 0 ['213'] []
218 299.932 15 0 0 [] []
218 305.239 15 0 0 [] []
218 310.545 15 0 0 [] []
218 315.853 15 0 0 [] []
218 320.933 15 1 1 ['213'] ['213']
218 326.285 15 0 0 [] []
218 331.574 15 0 0 [] []
218 336.913 15 1 1 ['222'] ['222']
218 342.418 15 0 2 [] ['222', '210']
218 347.683 15 1 1 ['224'] ['224']
218 352.81 15 0 1 [] ['224']
218 358.074 15 0 1 [] ['224']
218 363.446 17 0 1 [] ['214']
218 368.676 18 0 1 [] ['214']
218 373.887 18 0 0 [] []
218 379.211 18 0 1 [] ['226']
218 384.536 19 0 0 [] []
218 389.827 19 0 0 [] []
218 395.151 19 0 0 [] []
218 400.468 19 0 0 [] []
218 405.646 19 1 0 ['214'] []
218 410.965 20 0 1 [] ['214']
218 416.174 20 0 1 [] ['214']
218 421.478 20 0 0 [] []
218 426.775 20 0 0 [] []
218 432.126 20 1 1 ['213'] ['213']
218 437.163 20 1 0 ['224'] []
218 442.35 22 1 2 ['214'] ['214', '224']
218 448.083 22 0 2 [] ['214', '224']
218 453.659 23 0 3 [] ['214', '222', '224']
218 459.021 23 0 2 [] ['214', '222']
218 464.285 23 0 0 [] []
218 469.61 24 0 0 [] []
218 474.906 24 0 0 [] []
218 480.246 24 0 0 [] []
218 485.556 24 0 0 [] []
218 490.926 24 0 0 [] []
218 496.237 24 0 0 [] []
218 501.511 24 0 0 [] []
218 506.808 24 0 0 [] []
218 512.191 24 1 1 ['213'] ['213']
218 517.541 24 1 3 ['210'] ['214', '210', '213']
218 522.754 25 0 1 [] ['210']
218 527.896 26 1 0 ['211'] []
218 533.085 26 0 1 [] ['211']
218 538.374 26 1 0 ['226'] []
218 543.8 26 0 1 [] ['226']
218 549.123 26 0 0 [] []
218 554.427 26 1 1 ['222'] ['222']
218 559.631 26 1 0 ['226'] []
218 565.67 27 2 2 ['214', '213'] ['214', '224']
218 571.081 27 0 3 [] ['214', '213', '224']
218 576.838 28 0 3 [] ['226', '213', '224']
218 582.168 28 0 2 [] ['213', '224']
218 587.327 28 0 0 [] []
218 592.551 28 0 0 [] []
218 597.786 28 0 0 [] []
218 603.242 28 1 2 ['209'] ['222', '209']
218 608.606 29 0 2 [] ['222', '209']
218 613.81 30 0 1 [] ['209']
218 618.902 30 0 0 [] []
218 624.226 30 1 1 ['213'] ['213']
218 629.376 30 1 2 ['214'] ['214', '213']
218 634.558 31 0 2 [] ['214', '213']
218 639.862 31 0 0 [] []
218 645.215 32 1 1 ['211'] ['211']
218 650.497 32 0 0 [] []
218 655.864 32 0 0 [] []
218 661.137 32 0 0 [] []
218 666.463 32 1 1 ['214'] ['214']
218 671.536 33 0 1 [] ['214']
218 676.827 33 0 0 [] []
218 682.181 33 0 1 [] ['211']
218 687.572 33 0 1 [] ['226']
218 692.859 34 0 1 [] ['226']
218 698.182 34 0 1 [] ['226']
218 703.602 34 0 2 [] ['226', '210']
218 708.907 35 0 2 [] ['226', '210']
218 714.128 35 0 2 [] ['226', '210']
218 719.31 35 0 0 [] []
218 724.596 35 0 0 [] []
218 729.904 35 0 0 [] []
218 735.397 35 0 1 [] ['210']
218 741.38 37 2 3 ['222', '209'] ['222', '209', '210']
218 746.973 37 1 3 ['209'] ['222', '209', '210']
218 752.239 38 1 1 ['222'] ['222']
218 757.87 38 1 2 ['209'] ['222', '209']
218 763.172 38 0 1 [] ['222']
218 768.483 39 0 1 [] ['222']
