ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
222 13.192 3 0 0 [] []
222 18.415 3 0 0 [] []
222 23.714 3 0 0 [] []
222 29.004 3 0 0 [] []
222 34.058 3 1 0 ['213'] []
222 39.34 4 1 1 ['213'] ['213']
222 44.709 4 0 2 [] ['213', '217']
222 49.923 5 1 2 ['214'] ['217', '214']
222 55.254 6 0 2 [] ['217', '214']
222 60.929 6 0 1 [] ['210']
222 66.052 6 0 0 [] []
222 71.395 6 0 0 [] []
222 76.679 6 0 0 [] []
222 81.956 6 0 0 [] []
222 87.329 6 0 2 [] ['213', '224']
222 92.762 7 1 3 ['218'] ['213', '224', '218']
222 98.166 8 0 2 [] ['213', '218']
222 103.444 8 0 2 [] ['213', '218']
222 108.652 9 0 1 [] ['218']
222 113.675 9 0 0 [] []
222 118.97 9 0 0 [] []
222 124.271 9 0 0 [] []
222 129.574 9 0 0 [] []
222 135.129 9 0 1 [] ['217']
222 140.295 9 0 0 [] []
222 145.334 9 0 0 [] []
222 150.675 9 0 0 [] []
222 156.022 9 0 0 [] []
222 161.341 9 0 0 [] []
222 166.666 9 0 0 [] []
222 171.984 9 1 1 ['218'] ['218']
222 177.49 10 0 1 [] ['218']
222 182.796 10 0 0 [] []
222 188.132 10 0 0 [] []
222 193.433 10 0 0 [] []
222 198.732 10 0 0 [] []
222 204.046 10 0 0 [] []
222 209.356 10 0 0 [] []
222 214.646 10 0 0 [] []
222 219.972 10 0 0 [] []
222 225.381 10 1 1 ['209'] ['209']
222 230.706 12 0 1 [] ['209']
222 235.977 12 0 0 [] []
222 241.297 12 0 0 [] []
222 246.683 12 1 1 ['224'] ['224']
222 252.122 12 1 2 ['209'] ['224', '209']
222 257.401 12 0 1 [] ['209']
222 262.666 14 0 1 [] ['209']
222 267.839 14 1 1 ['209'] ['209']
222 273.155 14 1 0 ['209'] []
222 278.543 14 0 1 [] ['226']
222 283.918 14 0 0 [] []
222 289.233 14 1 0 ['214'] []
222 294.631 14 0 1 [] ['214']
222 299.953 14 0 1 [] ['214']
222 305.271 14 0 1 [] ['214']
222 310.403 16 0 0 [] []
222 315.751 16 0 1 [] ['217']
222 321.042 16 0 0 [] []
222 326.076 16 0 0 [] []
222 331.38 16 0 0 [] []
222 336.722 16 1 1 ['218'] ['218']
222 342.015 16 1 1 ['214'] ['214']
222 347.338 16 0 1 [] ['214']
222 352.435 17 0 1 [] ['214']
222 357.635 17 0 1 [] ['214']
222 362.966 17 1 1 ['213'] ['213']
222 368.345 18 1 1 ['213'] ['213']
222 373.662 18 0 0 [] []
222 378.962 18 0 0 [] []
222 384.131 18 1 1 ['224'] ['224']
222 389.472 18 1 1 ['226'] ['226']
222 394.717 18 0 1 [] ['226']
222 400.031 18 0 0 [] []
222 405.583 18 0 1 [] ['213']
222 410.845 19 0 1 [] ['213']
222 416.097 19 0 0 [] []
222 421.425 19 0 0 [] []
222 426.738 19 0 0 [] []
222 432.038 19 0 0 [] []
222 437.34 19 0 0 [] []
222 442.725 19 0 1 [] ['211']
222 448.041 19 1 2 ['214'] ['211', '214']
222 453.368 23 0 1 [] ['214']
222 458.483 23 0 0 [] []
222 463.759 24 0 0 [] []
222 469.011 24 0 0 [] []
222 474.321 24 0 0 [] []
222 479.601 24 0 0 [] []
222 484.902 24 0 0 [] []
222 490.249 24 3 2 ['209', '217', '218'] ['217', '209']
222 495.779 24 0 3 [] ['217', '218', '209']
222 501.286 26 1 2 ['218'] ['218', '209']
222 506.555 27 0 2 [] ['218', '209']
222 512.223 27 1 1 ['211'] ['218']
222 517.582 27 0 1 [] ['211']
222 523.004 27 0 1 [] ['211']
222 528.239 27 0 0 [] []
222 533.559 27 0 1 [] ['209']
222 538.832 27 0 0 [] []
222 544.237 27 1 1 ['217'] ['217']
222 549.326 29 0 1 [] ['217']
222 554.592 29 0 0 [] []
222 559.687 29 1 0 ['217'] []
222 564.945 29 0 1 [] ['217']
222 570.198 29 0 0 [] []
222 575.501 29 0 0 [] []
222 580.793 29 0 0 [] []
222 586.118 29 0 0 [] []
