ID TIME BLK VOTE
218 79.079 7 2838983
218 108.075 9 None
218 153.501 12 None
218 214.32 16 2081497
218 257.813 19 2473591
218 287.456 21 None
218 348.564 25 2687032
218 379.693 27 None
218 424.043 30 None
