ID TIME BLK #BLOCKS
209 138.313 6 4
209 152.55 8 3
209 163.247 9 1
209 177.385 10 1
209 189.5 11 1
209 229.905 12 1
209 233.624 12 1
209 388.394 13 2
209 448.911 16 3
209 473.847 16 2
209 498.753 17 1
209 538.051 19 3
209 618.18 20 1
209 624.076 21 1
209 635.725 22 1
209 720.29 23 1
209 788.885 26 3
209 817.868 27 1
209 824.732 28 1
209 858.352 29 1
209 887.852 31 2
209 905.64 32 1
209 1008.375 37 5
209 1148.67 39 1
209 1157.63 39 2
209 1238.328 40 1
209 1243.422 42 2
209 1268.429 45 4
209 1289.917 46 2
209 1309.101 47 1
209 1329.192 48 1
209 1388.342 49 1
209 1400.2 50 1
