ID TIME BLK #BLOCKS
213 16.124 3 1
213 25.357 3 1
213 43.648 4 2
213 76.094 6 3
213 85.074 7 1
213 92.312 8 1
213 99.556 8 1
213 107.8 9 1
213 124.508 10 2
213 143.745 11 1
213 166.158 12 1
213 190.666 13 1
213 202.816 14 2
213 212.429 15 1
213 225.887 16 1
213 250.366 17 1
213 266.89 18 2
213 298.067 20 3
213 303.844 21 1
213 315.843 22 1
213 320.648 22 1
213 331.321 23 1
213 333.348 23 1
213 346.878 24 1
213 350.369 24 1
213 360.489 25 1
213 377.592 26 1
213 380.817 26 1
213 391.923 27 1
213 397.365 27 1
213 406.371 28 1
213 421.069 29 1
213 439.177 30 2
213 476.702 32 4
213 502.045 34 2
213 519.263 34 1
213 524.431 35 1
213 531.348 36 2
213 542.849 37 1
