ID TIME BLK DETAIL
222 1591888644.134 37 SETUP: Synced Time
222 1591888644.291 37 SETUP: Peered to PC
222 1591888680.629 40 SETUP: Smart Contract Received at Block 40
222 14.73 40 STARTED EXPERIMENT
222 33.428 42 Added 211
222 38.092 42 Killed 211 @ age 2.41
222 43.784 42 Added 210
222 47.114 43 Killed 210 @ age 2.27
222 64.047 44 Voted: 0.39403973509933776; Status: 1
222 122.797 45 Added 213
222 126.411 45 Killed 213 @ age 2.43
222 144.528 49 Voted: 0.43350383631713557; Status: 1
222 156.37 50 Voted: 0.40398126463700235; Status: 1
222 171.82 50 Added 224
222 176.106 50 Killed 224 @ age 2.28
222 240.891 54 Voted: 0.3748159057437408; Status: 1
222 251.497 55 Voted: 0.39115168539325845; Status: 1
222 302.775 55 Added 214
222 306.076 55 Killed 214 @ age 2.49
222 308.156 55 Added 218
222 311.838 55 Killed 218 @ age 2.23
222 337.464 55 Added 226
222 342.516 56 Killed 226 @ age 2.20
222 345.68 56 Added 218
222 347.156 56 Added 210
222 348.289 56 Killed 218 @ age 2.12
222 350.46 56 Killed 210 @ age 2.26
222 354.632 56 Added 213
222 358.206 57 Added 210
222 358.592 57 Killed 213 @ age 2.25
222 363.727 57 Killed 210 @ age 2.88
222 381.882 57 Added 217
222 385.532 57 Killed 217 @ age 2.07
222 392.02 58 Voted: 0.39725420726306465; Status: 1
222 397.956 58 Added 209
222 402.288 58 Added 224
222 404.129 58 Killed 209 @ age 2.29
222 405.855 58 Killed 224 @ age 2.35
222 423.393 58 Added 214
222 427.097 58 Added 210
222 428.15 58 Killed 214 @ age 2.34
222 431.229 58 Killed 210 @ age 2.37
222 432.41 58 Added 214
222 435.354 61 Voted: 0.3755961844197138; Status: 1
222 435.836 61 Killed 214 @ age 3.05
222 437.66 61 Added 214
222 441.508 61 Killed 214 @ age 2.46
222 452.253 62 Voted: 0.361791730474732; Status: 1
222 460.544 62 Added 226
222 464.518 62 Killed 226 @ age 2.11
222 534.396 63 Added 226
222 538.69 63 Killed 226 @ age 2.27
222 549.026 63 Added 226
222 554.642 63 Killed 226 @ age 2.02
222 562.975 63 Added 224
222 566.615 63 Killed 224 @ age 2.06
222 566.984 63 Added 214
222 569.702 63 Killed 214 @ age 2.41
222 573.96 68 Added 213
222 577.217 69 Added 226
222 577.62 69 Voted: 0.3429678188319428; Status: 1
222 578.38 69 Killed 213 @ age 2.12
222 581.98 69 Killed 226 @ age 3.23
222 592.487 70 Voted: 0.3345908299477655; Status: 1
222 612.26 70 Added 226
222 612.953 70 Added 209
222 616.888 70 Killed 209 @ age 2.22
222 617.546 71 Added 209
222 619.197 71 Killed 226 @ age 2.74
222 646.495 72 Added 226
222 650.803 72 Killed 209 @ age 2.13
222 652.503 72 Added 209
222 654.736 73 Voted: 0.3203043022035677; Status: 1
222 654.941 73 Killed 226 @ age 2.77
222 662.365 73 Killed 209 @ age 2.08
222 669.114 73 Added 226
222 672.539 73 Killed 226 @ age 2.44
222 673.545 73 Added 209
222 680.59 73 Killed 209 @ age 2.43
222 684.949 73 Added 209
222 694.269 73 Added 211
222 697.21 73 Killed 211 @ age 2.41
222 698.306 73 Added 214
222 701.964 73 Killed 214 @ age 2.07
222 703.322 75 Voted: 0.3129268292682927; Status: 1
222 710.842 75 Added 213
222 711.162 75 Killed 209 @ age 2.45
222 714.212 76 Killed 213 @ age 2.14
222 716.134 76 Added 209
222 722.668 76 Killed 209 @ age 2.51
222 723.701 76 Added 209
222 726.786 77 Voted: 0.31217555450684287; Status: 1
222 730.227 77 Killed 209 @ age 2.24
222 730.736 77 Added 209
222 748.102 78 Added 211
222 753.076 78 Killed 211 @ age 2.08
222 763.525 79 Added 213
222 767.536 79 Killed 213 @ age 2.49
222 773.125 79 Killed 209 @ age 2.20
222 773.893 79 Added 209
222 776.701 80 Voted: 0.3245923314235346; Status: 1
222 779.688 80 Killed 209 @ age 2.48
222 817.517 81 Added 209
222 822.546 82 Killed 209 @ age 2.26
222 823.45 82 Voted: 0.31387619443290404; Status: 1
222 830.799 82 Added 209
222 852.325 82 Killed 209 @ age 2.28
222 853.206 82 Added 209
222 871.53 82 Added 214
222 874.85 82 Killed 214 @ age 2.26
222 882.331 85 Voted: 0.31675696594427244; Status: 1
222 889.49 86 Added 218
222 889.835 86 Killed 209 @ age 2.36
222 891.329 86 Added 209
222 894.18 86 Added 213
222 894.825 86 Killed 218 @ age 2.71
222 896.604 86 Killed 209 @ age 3.04
222 897.705 86 Added 209
222 905.438 87 Killed 209 @ age 2.61
222 906.818 87 Killed 213 @ age 6.76
222 911.282 87 Added 209
222 912.722 88 Voted: 0.31498873027798646; Status: 1
222 914.044 88 Killed 209 @ age 2.09
222 919.56 88 Added 209
222 938.718 89 Added 210
222 941.023 89 Killed 209 @ age 2.10
222 944.79 90 Killed 210 @ age 3.18
222 973.192 90 Added 209
222 977.174 90 Added 217
222 979.492 90 Added 218
222 981.821 92 Killed 209 @ age 2.27
222 982.078 92 Voted: 0.328506629448709; Status: 1
222 982.656 92 Killed 217 @ age 2.14
222 983.429 92 Killed 218 @ age 2.54
222 985.356 92 Added 209
222 991.896 93 Killed 209 @ age 2.54
222 998.406 93 Added 209
222 1002.16 93 Killed 209 @ age 2.11
222 1002.743 93 Added 209
