ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
213 22.942 3 3 0.01 20 0 10 5000000 0 0 False False
213 34.4 4 3 0.01 20 0 10 5000000 0 0 False False
213 51.71 5 3 0.01 40 0 10 5000000 0 0 False False
213 70.527 6 4 40.01 0 0 10 5000000 10 0 True False
213 81.869 7 5 0.01 20 40 10 3885434 10 10 False False
213 88.765 7 6 0.01 20 40 10 3885434 10 10 False False
213 97.611 8 6 0.01 20 40 10 3885434 10 10 False False
213 115.176 9 7 0.01 20 40 10 3885434 10 10 False False
213 122.594 10 7 20.01 0 40 10 3885434 10 10 False False
213 128.775 10 8 60.01 20 0 10 3885434 10 10 False False
213 138.078 11 9 60.01 20 0 10 3885434 10 10 False False
213 146.126 11 9 80.01 0 0 10 3885434 10 10 False False
213 152.808 12 9 80.01 0 0 10 3885434 14 10 False False
213 155.138 12 10 40.01 0 0 10 3885434 14 10 False False
213 157.184 12 11 40.01 0 0 10 3885434 14 10 False False
213 159.077 12 11 40.01 0 0 10 3885434 14 10 False False
213 161.033 12 12 40.01 0 0 10 3885434 14 10 False False
213 169.201 13 13 40.01 0 0 10 3885434 14 10 False False
213 195.19 14 14 40.01 0 0 10 3885434 20 10 True False
213 205.43 15 15 0.01 0 40 10 3710691 29 20 False False
213 212.524 16 15 0.01 0 40 10 3710691 29 20 False False
213 218.038 16 16 40.01 0 0 10 3710691 29 20 False False
213 229.699 17 17 40.01 0 0 10 3710691 29 20 False False
213 252.648 18 18 40.01 20 0 10 3710691 36 20 True False
213 259.825 19 19 20.01 0 40 10 3612963 38 30 False True
213 306.2 22 20 60.01 0 0 10 3612963 41 40 False True
213 321.31 23 21 60.01 0 40 10 3462808 41 40 False True
213 330.184 23 21 60.01 0 40 10 3462808 41 40 False True
213 339.181 24 22 60.01 0 40 10 3462808 49 40 False True
213 347.768 25 22 20.01 0 40 10 3462808 49 40 False True
213 357.178 25 22 20.01 0 40 10 3462808 49 40 False True
213 363.635 26 23 20.01 0 40 10 3462808 49 40 False True
213 370.374 26 23 60.01 0 0 10 3462808 49 40 False True
213 376.578 26 24 60.01 0 0 10 3462808 49 40 False True
213 381.91 26 24 60.01 0 0 10 3462808 49 40 False True
213 388.334 26 25 60.01 0 0 10 3462808 49 40 False True
213 393.836 28 26 20.01 0 0 10 3458659 54 50 False True
213 396.807 28 27 20.01 0 40 10 3458659 54 50 False True
213 398.706 28 28 20.01 0 40 10 3458659 54 50 False True
213 422.029 29 29 60.01 0 0 10 3458659 58 50 False True
213 440.165 30 29 20.01 0 0 10 3458659 58 50 False True
213 451.746 31 30 20.01 0 40 10 3399733 62 60 False True
213 457.59 32 30 20.01 0 40 10 3399733 62 60 False True
213 463.969 32 30 20.01 0 40 10 3399733 62 60 False True
213 466.641 32 30 20.01 0 40 10 3399733 62 60 False True
213 468.042 32 30 20.01 0 40 10 3399733 62 60 False True
213 469.287 32 30 20.01 0 40 10 3399733 62 60 False True
213 470.6 32 30 20.01 0 40 10 3399733 62 60 False True
213 472.583 32 31 20.01 0 40 10 3399733 62 60 False True
213 474.281 33 31 20.01 0 40 10 3399733 68 60 False True
213 476.936 33 32 60.01 0 0 10 3399733 68 60 False True
213 482.394 33 33 60.01 0 0 10 3399733 68 60 False True
213 500.702 34 34 60.01 20 0 10 3399733 68 60 False True
213 524.439 36 35 60.01 20 0 10 3399733 76 60 True True
213 539.266 37 35 40.01 0 0 10 3381652 76 70 False True
213 551.635 38 36 40.01 0 80 10 3381652 76 70 False True
213 561.298 38 36 40.01 0 80 10 3381652 76 70 False True
213 574.808 39 37 0.01 0 80 10 3381652 84 70 True True
213 597.528 41 38 0.01 0 80 10 3355371 84 80 False True
213 613.484 42 39 120.01 0 0 10 3366388 92 80 True True
213 621.516 42 39 80.01 0 0 10 3366388 92 80 True True
213 626.545 43 40 80.01 0 40 10 3327521 92 90 False True
213 628.459 43 40 80.01 0 40 10 3327521 92 90 False True
213 630.554 43 40 80.01 0 40 10 3327521 92 90 False True
213 634.32 43 40 80.01 0 40 10 3327521 92 90 False True
213 649.435 44 41 120.01 0 0 10 3327521 92 90 False True
213 657.502 44 41 120.01 0 0 10 3327521 92 90 False True
213 663.775 44 42 120.01 0 0 10 3327521 92 90 False True
213 672.016 46 42 120.01 0 0 10 3327521 92 100 False True
213 678.445 46 43 80.01 0 40 10 3317388 100 100 False True
213 687.009 47 44 120.01 0 0 10 3317388 101 100 False True
213 688.892 47 44 120.01 0 0 10 3317388 101 100 False True
213 691.421 47 45 120.01 0 0 10 3317388 101 100 False True
213 693.764 47 46 120.01 0 0 10 3317388 101 100 False True
213 698.561 47 47 120.01 0 0 10 3317388 101 100 False True
213 733.348 50 46 80.01 0 40 10 3324513 110 110 False True
213 741.981 50 47 80.01 0 40 10 3324513 110 110 False True
213 746.049 51 48 40.01 0 40 10 3324513 120 110 True True
213 747.308 51 49 40.01 0 40 10 3324513 120 110 True True
213 750.933 51 50 40.01 0 40 10 3324513 120 110 True True
213 752.369 51 51 40.01 0 40 10 3324513 120 110 True True
213 812.308 55 51 40.01 0 0 10 3316911 130 120 True True
213 830.664 56 52 80.01 0 40 10 3309014 130 130 False True
213 843.51 57 53 80.01 0 40 10 3309014 140 130 True True
213 852.088 58 54 40.01 0 40 10 3309014 140 130 True True
