ID TIME BLK #BLOCKS
213 47.925 4 2
213 54.354 5 1
213 97.501 6 2
213 102.696 8 4
213 113.896 9 1
213 187.371 11 3
213 198.015 12 1
213 268.333 16 4
213 277.64 16 3
213 297.725 18 1
213 303.536 18 1
213 312.73 19 1
213 329.07 20 1
213 368.683 21 1
213 383.755 22 1
213 398.474 22 1
213 412.926 23 1
213 447.424 25 1
213 452.37 26 3
213 463.997 27 1
213 479.595 28 2
213 500.699 29 2
213 510.737 30 1
213 522.899 31 1
213 577.467 32 2
213 582.884 33 1
213 587.226 34 2
213 591.223 35 1
213 608.295 36 1
