ID TIME BLK DETAIL
218 1591911565.151 0 SETUP: Synced Time
218 1591911569.612 0 SETUP: Peered to PC
218 1591911580.972 2 SETUP: Smart Contract Received at Block 2
218 33.691 3 STARTED EXPERIMENT
218 39.607 3 Added 214 from ERANDB
218 42.903 3 Killed 214 @ age 2.50
218 51.655 3 Added 217 from ERANDB
218 54.146 3 Killed 217 @ age 2.16
218 79.191 3 Failed Vote (No Balance). Balance: 0.01
218 109.102 3 Added 226 from ERANDB
218 113.072 3 Killed 226 @ age 2.43
218 124.209 3 Failed Vote (No Balance). Balance: 0.01
218 152.129 3 Added 213 from ERANDB
218 157.402 3 Killed 213 @ age 2.08
218 159.404 3 Added 213 from ERANDB
218 164.032 3 Killed 213 @ age 2.33
218 169.269 3 Failed Vote (No Balance). Balance: 0.01
218 214.298 3 Failed Vote (No Balance). Balance: 0.01
218 259.341 3 Failed Vote (No Balance). Balance: 0.01
218 275.249 3 Added 226 from ERANDB
218 277.867 3 Killed 226 @ age 2.14
218 283.372 11 Added 226 from ERANDB
218 289.356 11 Killed 226 @ age 2.02
218 297.412 11 Added 211 from ERANDB
218 301.48 14 Killed 211 @ age 2.46
218 303.525 14 Added 222 from ERANDB
218 304.657 14 Failed Vote (No Balance). Balance: 0.01
218 307.501 15 Killed 222 @ age 2.47
218 342.865 15 Added 213 from ERANDB
218 347.462 15 Killed 213 @ age 2.22
218 349.619 16 Failed Vote (No Balance). Balance: 0.01
218 381.284 16 Added 224 from ERANDB
218 385.899 16 Killed 224 @ age 2.39
218 387.973 16 Added 210 from ERANDB
218 393.207 16 Killed 210 @ age 2.41
218 394.572 16 Failed Vote (No Balance). Balance: 0.01
218 395.919 16 Added 209 from ERANDB
218 401.212 16 Killed 209 @ age 2.04
218 411.342 16 Added 217 from ERANDB
218 414.461 16 Killed 217 @ age 2.55
218 425.046 16 Added 213 from ERANDB
218 429.671 16 Killed 213 @ age 2.47
218 434.324 16 Added 214 from ERANDB
218 436.989 16 Killed 214 @ age 2.12
218 439.6 16 Failed Vote (No Balance). Balance: 0.01
218 448.25 16 Added 210 from ERANDB
218 450.236 16 Added 222 from ERANDB
218 450.881 16 Killed 210 @ age 2.13
218 453.525 16 Killed 222 @ age 2.12
218 480.71 16 Added 209 from ERANDB
218 484.006 16 Killed 209 @ age 2.03
218 484.652 16 Failed Vote (No Balance). Balance: 0.01
218 491.295 16 Added 217 from ERANDB
218 494.584 16 Killed 217 @ age 2.04
218 527.678 16 Added 224 from ERANDB
218 529.638 16 Failed Vote (No Balance). Balance: 0.01
218 531.635 16 Killed 224 @ age 2.48
218 551.533 16 Added 222 from ERANDB
218 554.821 16 Killed 222 @ age 2.47
218 574.656 16 Failed Vote (No Balance). Balance: 0.01
218 578.673 16 Added 211 from ERANDB
218 581.96 16 Killed 211 @ age 2.03
218 595.871 16 Added 226 from ERANDB
218 599.164 16 Killed 226 @ age 2.04
218 612.059 30 Added 224 from ERANDB
218 615.975 30 Killed 224 @ age 2.11
218 630.726 30 Added 217 from ERANDB
218 634.005 30 Killed 217 @ age 2.04
218 660.59 30 Added 222 from ERANDB
218 660.722 30 Added 213 from ERANDB
218 663.928 30 Killed 213 @ age 2.77
218 664.611 30 Killed 222 @ age 2.22
218 671.216 32 Voted: 0.2213200628601362; Status: 1
218 696.099 34 Voted: 0.22337203432609792; Status: 1
218 702.326 34 Added 213 from ERANDB
218 706.24 34 Killed 213 @ age 2.57
218 745.131 34 STOPPED EXPERIMENT
