ID TIME BLK VOTE
211 62.274 6 2266187
211 99.583 8 None
211 177.454 13 1785714
211 205.367 15 2778810
211 236.736 17 None
211 302.93 22 2662094
211 331.856 24 None
211 380.001 27 2720729
