ID TIME BLK #BLOCKS
226 17.178 3 1
226 30.842 4 1
226 33.878 4 1
226 45.623 5 1
226 60.181 6 1
226 76.727 7 1
226 92.129 8 1
226 106.527 9 1
226 121.553 10 1
226 136.667 11 1
226 150.513 12 1
226 155.61 12 1
226 166.058 13 1
226 169.438 13 1
226 180.824 14 1
226 195.402 15 1
226 211.593 16 1
