ID TIME BLK #BLOCKS
224 16.297 4 1
224 31.425 5 1
224 34.476 5 1
224 46.009 6 1
224 62.152 7 1
224 82.581 8 2
224 125.852 10 2
224 157.183 12 2
224 183.189 15 5
224 208.438 16 1
224 215.187 17 2
224 234.835 18 1
224 253.181 19 3
224 282.171 21 3
224 297.855 22 1
224 310.688 23 1
224 318.253 24 2
224 332.712 25 1
224 338.758 25 1
224 347.962 26 1
224 362.178 27 1
224 379.278 28 1
224 386.381 27 2
224 396.131 28 1
224 440.785 30 2
224 444.267 31 1
224 472.011 33 2
224 476.397 33 2
224 487.891 34 2
224 501.26 35 1
224 517.522 36 2
