ID TIME BLK #BLOCKS
209 16.346 3 1
209 35.447 3 1
209 38.193 4 2
209 51.881 5 1
209 61.966 5 1
209 71.418 6 2
209 85.493 7 1
209 88.344 7 1
209 100.967 8 1
209 108.015 8 2
209 127.578 9 1
209 140.348 10 1
209 151.274 11 2
209 172.337 12 2
209 180.19 13 1
209 192.033 14 1
209 205.261 14 1
209 214.619 15 3
209 227.309 16 2
209 242.52 17 1
209 251.498 18 2
209 265.134 19 1
209 284.969 20 1
209 302.978 21 4
209 374.511 26 8
209 406.624 27 1
209 465.426 30 2
209 495.032 30 1
209 499.822 34 5
209 512.457 35 1
209 526.997 36 1
209 530.627 36 1
209 547.208 37 1
209 556.756 37 1
209 567.657 38 2
209 583.181 39 2
209 592.202 40 1
209 605.771 40 1
209 628.585 42 3
