ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
226 33.8 4 4 0.01 0 0 10 5000000 0 0 False False
226 132.609 5 4 0.01 0 0 0 5000000 0 0 False False
226 135.261 5 5 0.01 20 0 10 5000000 0 0 False False
226 161.499 6 6 20.01 0 0 10 5000000 0 0 False False
226 168.83 7 7 20.01 20 0 10 5000000 0 0 False False
226 202.008 9 7 20.01 20 0 10 5000000 0 0 False False
226 203.43 9 8 40.01 0 0 10 5000000 0 0 False False
226 204.936 9 9 40.01 0 0 10 5000000 0 0 False False
226 312.258 13 9 40.01 20 0 10 5000000 2 0 False False
226 313.832 13 10 40.01 20 0 10 5000000 2 0 False False
226 315.313 13 11 40.01 20 0 10 5000000 2 0 False False
226 317.51 13 12 40.01 20 0 10 5000000 2 0 False False
226 319.09 13 13 40.01 20 0 10 5000000 2 0 False False
226 390.966 14 12 20.01 0 0 10 5000000 7 0 False False
226 404.485 15 13 20.01 0 0 10 5000000 9 0 False False
226 414.725 16 14 20.01 0 0 10 5000000 9 0 False False
226 419.406 16 14 20.01 0 0 10 5000000 9 0 False False
226 423.005 16 15 20.01 0 0 10 5000000 9 0 False False
226 424.645 16 16 20.01 0 0 10 5000000 9 0 False False
226 471.231 17 17 20.01 0 0 10 5000000 9 0 False False
226 503.349 19 18 20.01 20 40 10 3569874 10 10 False False
226 505.178 19 19 20.01 20 40 10 3569874 10 10 False False
