ID TIME BLK #BLOCKS
224 18.189 4 1
224 28.169 4 1
224 40.694 5 1
224 48.745 6 1
224 88.684 7 1
224 138.101 9 2
224 176.673 9 1
224 178.658 10 1
224 217.593 12 2
224 229.184 13 1
224 257.175 12 1
224 260.599 14 2
224 297.244 15 1
224 300.968 16 1
224 388.901 18 2
224 402.221 20 2
224 411.337 21 1
224 428.145 22 1
224 444.608 23 1
224 462.084 24 1
224 474.744 25 1
224 487.877 26 1
224 517.328 27 1
224 557.282 28 1
224 562.831 29 1
224 597.185 31 2
224 605.873 32 1
224 619.725 33 1
224 625.59 33 1
224 634.425 34 1
224 668.191 36 2
224 683.703 37 1
224 685.941 37 1
224 699.488 38 1
224 702.899 38 1
224 715.59 39 1
224 733.845 40 5
224 771.679 42 5
224 786.443 43 2
224 794.692 44 1
224 806.955 45 1
224 820.121 46 1
224 847.611 47 1
224 858.173 48 1
224 865.689 49 1
