ID TIME BLK CHAINDATASIZE %CPU
217 81.029 10 193896 56.85
217 101.047 11 198260 57.33
217 195.506 16 239860 59.25
217 221.131 18 257493 59.8
217 246.233 19 261566 60.32
217 296.44 23 277028 61.14
217 339.968 26 296866 61.67
217 378.899 28 306822 61.91
217 426.267 31 318476 62.71
