S1 S2 S3
0 0 0
963 965 964
963 965 964
963 965 964
376 965 964
362 962 964
373 965 964
364 965 964
378 965 964
366 965 964
341 963 964
350 964 964
381 965 964
381 965 964
388 965 964
431 965 964
652 965 964
948 965 964
961 965 964
963 965 964
378 399 369
378 401 355
378 402 355
366 405 353
369 399 357
376 390 355
375 399 356
350 367 337
370 393 357
378 399 364
380 404 362
380 420 964
958 965 965
963 965 964
963 965 964
963 965 964
963 965 964
963 965 964
963 965 965
963 965 719
963 396 355
371 391 370
374 380 359
377 399 349
376 394 347
376 391 347
375 398 335
376 398 354
374 404 340
372 398 356
378 391 350
373 394 356
361 388 347
377 396 356
376 397 350
374 388 357
372 399 361
370 396 358
364 386 358
346 369 346
362 385 356
365 393 352
350 369 338
376 399 356
366 399 353
373 394 354
369 396 354
365 396 352
376 394 353
379 398 342
376 396 352
376 398 356
377 378 359
374 399 351
377 396 352
382 394 335
376 398 352
375 392 352
372 399 350
371 396 350
371 398 352
356 391 349
962 386 958
963 963 964
963 375 624
376 378 329
369 389 349
372 376 349
369 391 348
365 388 353
369 390 345
367 390 347
963 385 350
963 965 964
962 964 964
963 965 965
963 965 964
963 965 965
963 965 965
963 965 964
963 965 965
963 965 964
963 965 964
381 965 964
370 385 746
384 413 245
382 278 241
285 278 246
275 283 248
280 284 248
280 283 248
281 281 246
280 286 242
279 280 241
279 280 241
279 278 245
277 283 244
278 282 245
240 239 205
239 236 206
243 240 210
238 940 946
948 954 954
960 962 320
962 964 242
963 965 245
963 965 249
963 965 964
963 965 965
963 965 964
963 965 964
963 965 964
963 965 964
963 965 964
963 965 964
963 965 964
947 958 956
280 965 964
963 965 964
963 965 965
963 965 965
963 965 964
963 966 964
963 965 965
963 965 964
963 965 244
963 965 241
963 965 415
963 965 965
963 965 965
963 965 964
963 965 373
963 965 246
963 965 245
963 965 248
963 518 245
963 279 245
963 280 246
558 280 245
274 278 244
275 281 248
275 282 245
275 282 245
276 280 246
277 280 244
277 281 247
277 280 246
278 281 245
280 281 245
280 281 245
280 281 244
280 281 243
278 280 241
278 280 243
277 275 243
277 280 244
278 282 244
277 281 242
299 281 246
963 280 244
963 963 245
963 965 346
963 965 964
963 965 881
963 964 242
963 277 244
277 280 244
277 281 244
278 280 245
280 281 244
280 282 248
280 281 243
277 281 247
280 281 244
278 280 244
278 279 243
861 282 244
952 280 243
959 281 244
962 281 246
962 280 243
962 271 238
962 270 238
962 273 241
278 280 243
278 280 245
278 281 243
279 282 244
279 280 249
280 282 244
280 282 243
278 281 244
963 281 239
963 278 242
963 282 243
963 279 243
963 280 244
963 282 244
963 281 245
277 280 244
277 280 246
278 280 244
278 278 244
279 280 245
276 279 244
277 282 248
282 280 242
281 283 248
279 282 247
281 282 256
278 282 248
280 280 242
280 282 244
280 280 244
280 280 244
280 280 244
283 282 244
281 282 245
281 285 246
277 284 244
276 280 245
263 261 231
276 282 248
276 280 248
277 280 246
278 282 245
277 282 963
280 281 965
281 291 964
280 963 964
280 965 964
283 965 965
951 963 964
278 960 964
278 285 244
280 280 245
281 284 248
281 284 246
281 284 248
282 282 248
280 281 246
284 286 250
282 284 248
