S1 S2 S3
965 964 963
965 964 963
965 964 963
965 964 963
965 963 962
965 964 963
227 273 285
228 271 291
225 270 284
225 271 286
223 271 285
224 271 287
223 271 286
224 274 287
223 273 287
221 271 282
231 274 285
226 271 282
227 271 286
229 273 286
229 275 286
228 271 287
229 273 286
228 271 286
227 273 290
227 273 287
219 263 277
227 274 288
228 274 289
219 263 276
226 270 283
226 273 288
229 274 290
223 268 278
228 271 285
227 274 285
228 280 286
228 274 288
228 273 287
230 274 289
230 276 288
230 273 289
209 256 270
227 275 286
207 256 267
227 271 284
229 276 290
229 275 287
230 273 285
713 962 962
965 963 961
965 962 960
965 961 960
964 961 959
965 961 959
964 961 958
963 953 418
221 263 278
229 270 286
228 274 285
228 275 288
230 275 288
227 273 287
224 268 280
226 274 284
225 271 282
959 274 278
964 963 271
964 939 270
965 271 268
965 261 268
965 286 286
960 961 962
962 962 963
962 961 963
962 961 962
963 394 282
225 271 282
227 276 284
226 271 281
227 274 286
225 271 281
230 276 283
231 276 284
227 271 280
225 274 286
227 274 284
224 274 284
225 274 285
220 269 281
214 263 271
222 268 280
220 263 275
231 275 281
221 271 277
215 267 276
223 273 287
220 274 284
225 274 283
225 273 282
227 273 282
225 271 282
226 273 284
221 269 279
224 274 283
222 271 280
226 276 284
226 275 284
226 274 285
227 273 285
229 888 963
226 964 962
228 964 962
229 964 962
226 942 963
226 273 962
227 271 963
228 274 963
226 274 285
227 274 284
225 270 282
226 271 284
232 273 296
224 273 285
226 271 286
226 274 286
225 274 287
221 270 284
222 269 283
223 271 283
224 270 280
226 271 284
230 274 286
231 275 286
231 271 285
231 275 282
227 274 283
231 280 286
229 273 283
226 276 285
224 271 282
222 268 280
223 957 284
964 963 275
964 962 487
964 961 960
965 961 960
964 960 959
964 960 959
964 960 960
964 960 960
963 960 961
963 961 961
962 961 961
963 961 960
965 963 962
964 963 962
965 964 963
964 314 276
223 267 282
224 266 283
216 260 281
225 268 285
221 260 279
224 257 282
222 263 280
204 245 259
224 265 282
226 271 285
229 270 288
228 270 286
228 270 290
792 268 284
965 268 288
965 268 284
222 265 280
226 270 284
204 245 261
202 243 259
200 241 260
202 243 261
963 263 277
965 964 320
965 964 963
965 964 963
965 964 963
963 962 963
963 962 963
963 962 963
962 962 963
962 961 962
962 961 962
962 961 962
964 963 963
963 351 281
958 251 262
218 256 271
227 267 282
224 267 281
226 264 282
224 262 277
227 265 284
227 266 280
965 953 277
965 963 276
965 963 268
965 964 280
965 964 946
965 963 959
965 962 961
964 960 957
963 669 265
217 256 271
224 266 280
226 266 285
226 266 284
225 266 285
225 266 283
226 263 282
224 263 287
227 263 280
226 266 278
227 266 282
227 264 281
223 261 280
227 269 284
222 263 283
227 270 962
228 270 963
230 267 962
229 269 466
227 268 284
230 268 285
227 268 284
227 268 284
230 270 287
225 268 288
223 264 286
227 269 285
228 273 284
226 268 284
228 262 282
217 259 275
226 270 285
228 268 281
227 269 280
228 268 282
227 265 961
228 317 961
229 963 961
965 963 960
965 964 959
963 964 960
211 963 962
212 256 962
213 256 367
214 256 271
221 259 273
227 270 961
218 260 276
218 259 271
227 269 285
230 269 285
229 269 285
228 268 286
229 270 284
230 268 285
231 271 288
309 270 285
965 964 294
965 964 963
965 964 956
965 964 274
965 964 283
965 964 307
965 964 284
965 964 284
228 271 522
225 604 962
221 962 962
217 963 963
216 963 963
223 964 963
512 963 962
960 963 962
220 939 961
218 257 274
231 268 283
230 268 284
229 268 283
228 268 282
230 269 284
229 270 284
227 268 281
230 271 285
230 270 284
229 270 283
232 270 284
229 270 284
230 269 282
229 268 280
228 269 284
225 263 278
228 270 285
225 263 280
229 268 283
227 268 285
229 268 282
229 266 281
228 269 284
227 271 284
226 268 281
229 271 284
229 270 285
229 268 283
229 270 284
231 270 285
229 270 285
227 268 302
229 268 286
228 268 284
227 268 284
225 266 284
222 267 280
315 268 271
312 358 359
307 341 350
314 364 370
312 367 374
325 358 364
321 364 371
332 364 373
330 355 370
334 352 371
333 365 371
332 361 368
335 364 367
327 370 384
305 335 366
320 347 360
324 376 381
326 374 381
335 372 377
339 378 381
338 373 371
334 373 367
337 369 382
335 370 378
337 370 379
337 358 370
320 371 371
334 373 376
335 372 371
321 370 359
334 358 377
334 372 384
329 356 376
335 372 380
335 374 384
335 376 382
339 380 379
337 385 383
338 381 382
340 378 385
341 367 389
348 375 389
345 380 381
348 379 386
343 383 388
346 380 387
344 383 388
342 381 381
344 377 380
345 382 392
335 380 385
343 378 386
345 386 386
351 367 392
343 382 387
339 382 381
327 382 380
344 380 386
359 376 384
965 361 366
965 378 374
337 376 373
335 375 379
338 376 374
337 376 372
338 371 374
338 376 387
341 378 384
337 380 385
344 377 388
345 380 960
344 381 963
343 959 963
344 964 963
954 964 962
965 964 962
965 964 963
965 964 963
965 964 963
965 964 962
965 963 961
965 964 962
965 964 962
965 964 384
965 378 383
358 371 381
316 356 352
327 364 367
331 367 380
328 372 381
376 366 367
965 374 386
965 963 377
965 964 392
965 964 963
965 964 963
965 964 963
965 964 963
965 964 963
965 964 963
965 964 962
965 964 962
964 963 962
326 963 376
332 369 381
335 376 382
322 374 379
334 372 373
334 367 367
332 372 379
335 371 380
330 372 380
332 370 371
330 648 962
435 964 962
965 964 962
965 964 962
965 964 963
328 963 962
332 430 963
335 372 383
334 366 376
334 373 367
337 373 378
316 344 335
335 371 381
337 370 366
338 376 386
335 369 376
334 370 377
330 365 367
335 374 376
335 369 373
337 375 378
337 374 381
332 369 374
333 372 376
334 358 376
335 364 385
335 375 381
338 373 381
339 376 384
335 367 384
334 377 387
335 368 376
304 335 351
324 360 358
302 337 344
310 346 568
300 337 958
335 964 963
964 963 961
961 960 960
965 964 963
965 964 963
965 963 962
965 964 963
965 964 962
964 964 963
320 964 963
331 964 378
323 364 369
320 348 365
306 344 349
310 358 366
344 373 382
335 375 381
332 376 370
335 374 380
342 376 387
332 359 380
335 378 370
331 365 378
332 372 382
324 361 372
335 377 382
325 367 376
326 374 380
337 365 380
335 370 381
338 374 382
335 373 369
333 375 379
335 376 378
324 376 385
332 380 383
335 377 371
338 370 420
332 526 962
876 964 962
965 964 962
965 964 961
963 960 954
962 962 959
963 961 956
964 960 954
964 963 959
964 964 960
964 964 961
963 963 962
962 963 962
962 962 961
961 961 463
960 348 332
293 323 331
290 322 325
288 320 323
289 316 314
284 311 313
271 303 308
313 339 338
321 352 345
339 369 363
338 364 783
328 359 962
320 962 962
960 964 963
965 964 963
353 962 961
339 959 962
348 381 963
344 384 377
334 357 362
339 365 361
344 369 367
348 379 372
348 384 380
349 384 386
346 375 373
349 387 388
346 389 388
344 378 381
342 384 390
341 374 380
345 372 384
332 371 378
332 377 386
307 355 367
340 378 385
393 334 348
911 335 354
956 335 352
956 502 330
960 345 366
962 555 350
965 962 370
965 962 271
965 267 280
232 270 281
229 273 286
224 265 276
233 276 288
228 269 284
229 271 288
227 273 286
223 268 288
314 259 960
963 963 962
220 954 962
223 267 962
225 269 788
224 271 286
226 271 286
227 271 288
224 266 287
227 271 963
231 964 962
965 964 962
965 964 963
306 964 963
231 964 963
231 280 962
231 274 962
230 271 290
228 275 286
229 271 287
227 271 287
226 273 284
227 271 283
227 271 283
226 269 282
227 269 282
227 271 280
227 271 281
228 273 286
225 266 278
231 270 280
229 271 284
229 269 280
230 271 283
230 273 286
216 256 268
222 264 275
229 270 283
213 256 267
228 273 279
224 263 270
227 270 275
234 277 283
230 276 286
232 273 285
230 271 283
230 275 286
231 274 286
230 274 286
231 275 285
231 275 287
230 275 285
231 274 284
230 271 283
233 271 282
234 276 284
236 278 285
236 273 280
231 273 280
233 271 283
228 268 282
227 268 281
227 271 283
229 270 282
228 271 282
228 270 276
230 270 280
228 265 277
228 265 280
226 263 275
210 256 268
219 257 270
229 268 278
226 266 277
228 268 281
228 270 283
218 260 277
224 263 277
221 260 274
221 261 271
230 270 284
230 268 282
231 268 280
230 268 280
231 271 281
230 270 278
230 271 280
233 273 284
226 265 274
235 271 282
232 275 285
232 273 285
231 273 282
230 273 281
230 271 282
229 273 288
229 268 280
231 274 283
230 271 284
227 270 951
233 271 963
233 964 963
961 961 959
242 963 961
229 964 962
229 397 963
227 267 963
222 262 634
218 259 271
230 268 948
229 963 962
964 963 961
965 963 962
964 963 961
964 963 960
964 962 960
965 963 961
964 962 959
262 963 284
226 268 284
221 265 283
224 270 287
224 267 281
226 270 286
228 270 284
227 268 278
227 270 282
232 270 957
899 964 962
964 963 961
965 964 963
965 964 963
965 964 963
965 964 962
965 964 962
963 962 960
964 962 275
228 964 540
224 265 961
207 248 261
224 262 274
227 266 277
229 269 281
229 269 281
229 270 282
230 269 284
227 270 281
225 268 278
220 259 270
226 267 280
228 268 281
225 266 278
224 265 278
226 267 282
218 256 280
225 264 276
227 268 281
227 263 279
217 256 270
217 256 268
214 256 263
218 256 266
228 265 275
227 269 280
227 267 280
965 964 962
965 963 961
965 964 961
965 963 961
963 962 960
965 961 961
963 963 960
961 960 957
960 958 956
965 964 963
965 964 963
964 964 962
962 961 959
963 962 957
960 958 953
965 964 963
964 964 962
960 960 954
963 962 959
962 961 960
961 857 463
226 265 281
227 269 283
227 269 285
226 271 284
228 271 284
227 271 285
228 271 284
228 271 285
228 271 284
228 271 285
228 271 285
228 271 285
228 271 284
228 271 285
227 271 285
227 271 285
228 271 285
228 271 284
227 271 285
227 271 284
227 271 285
228 271 284
228 273 284
228 271 285
228 271 285
228 271 285
228 271 285
228 271 285
228 271 284
228 271 285
228 271 285
228 271 284
228 271 284
228 271 285
228 271 284
228 271 284
228 271 285
228 273 284
228 271 285
228 271 284
228 271 285
228 271 285
228 271 284
228 271 284
228 271 285
228 271 285
228 271 286
228 271 284
228 271 285
228 271 285
228 271 285
228 271 285
228 271 284
228 271 285
228 271 285
228 271 286
228 271 284
228 271 285
228 271 284
228 271 285
228 271 285
228 271 285
228 271 285
228 271 284
225 268 286
210 256 271
227 269 285
227 268 282
226 266 280
225 265 278
223 261 276
217 256 268
224 268 281
222 267 279
222 265 281
215 261 277
217 264 280
216 262 278
220 261 280
220 259 280
221 256 273
965 959 271
964 960 264
965 962 812
965 963 960
965 964 962
965 964 962
965 964 962
965 964 280
965 259 273
223 266 280
226 269 282
230 268 280
227 262 271
228 263 278
227 265 281
224 268 279
222 262 279
221 262 280
225 266 283
230 271 286
230 274 287
231 271 285
230 270 285
228 271 283
229 269 282
229 267 284
226 269 283
226 270 282
227 270 284
222 263 280
224 266 284
225 268 280
226 268 282
226 270 283
220 266 294
219 593 963
950 964 962
964 962 960
964 962 958
964 962 960
898 963 961
228 964 963
231 866 963
227 268 963
219 260 271
225 268 280
223 262 275
225 266 277
227 268 284
230 268 284
231 270 283
229 271 284
227 271 283
228 268 282
227 271 285
226 270 285
232 271 287
227 260 271
226 270 286
199 239 256
224 268 281
230 270 284
217 256 268
231 271 284
231 274 284
228 271 283
229 268 278
959 962 959
964 961 956
964 962 956
963 963 958
960 961 960
961 960 960
963 962 960
965 964 963
965 964 963
965 964 963
965 964 963
965 964 963
965 964 963
965 964 962
958 956 954
965 964 962
226 268 278
228 274 285
228 275 288
229 273 286
230 274 286
229 276 287
231 271 284
230 269 281
965 962 960
964 961 960
965 963 962
964 963 962
963 961 961
960 956 957
964 963 962
233 271 285
219 259 275
219 259 278
220 262 284
220 264 286
222 265 288
223 270 285
226 256 271
340 373 375
344 381 386
351 382 393
350 394 381
354 393 395
348 384 387
341 384 391
334 381 388
333 360 385
322 366 363
327 367 374
342 377 383
344 383 389
337 381 387
350 377 388
346 384 386
340 384 388
346 391 391
346 370 380
349 384 390
329 372 373
316 354 358
332 367 382
313 345 351
296 332 347
312 339 346
340 368 384
322 371 376
337 377 381
344 376 374
349 377 380
339 367 371
965 366 373
964 608 366
964 964 369
963 963 954
962 962 961
963 961 443
965 501 377
361 378 381
314 367 373
332 367 375
332 369 370
305 356 361
334 371 378
334 377 376
334 373 379
329 366 378
334 372 375
341 376 376
316 365 367
341 364 378
335 367 371
334 366 376
341 374 374
335 374 379
335 374 960
325 963 963
423 963 962
310 962 962
312 366 962
295 335 957
290 328 326
300 334 334
294 334 334
338 379 378
332 372 368
313 346 352
317 363 365
323 376 379
330 377 379
325 377 381
327 376 381
335 380 382
338 382 382
339 382 381
339 378 378
965 964 958
965 964 962
965 964 962
965 964 962
964 963 961
965 964 962
965 964 962
323 763 958
330 359 960
326 367 962
322 365 963
300 357 962
326 444 962
320 956 960
330 963 961
963 964 963
965 359 378
965 373 382
958 370 373
343 369 372
322 373 378
326 371 378
335 364 373
337 364 376
338 365 380
339 374 379
332 358 354
335 376 375
335 372 374
322 366 406
338 378 962
337 961 963
337 964 963
965 964 963
964 964 962
323 964 963
316 439 962
310 346 911
321 361 363
341 378 385
339 367 384
339 378 387
326 378 370
337 380 384
340 376 381
338 376 384
335 369 383
339 373 379
335 357 373
338 361 371
337 360 357
340 370 358
335 364 355
337 376 371
338 380 384
332 381 387
963 359 360
965 964 383
965 964 962
965 964 963
965 964 963
965 964 962
965 964 963
965 964 963
964 964 963
312 958 963
314 357 739
330 364 364
339 377 381
339 376 381
338 376 377
340 372 380
344 368 389
342 376 382
965 377 380
965 964 381
964 964 962
962 962 962
962 962 962
965 964 962
965 964 962
965 963 962
965 964 962
332 962 962
335 362 366
335 372 366
342 378 369
338 378 383
339 374 380
339 377 378
335 376 378
337 367 377
338 364 373
334 367 370
332 374 363
331 369 373
335 371 375
334 364 362
327 354 344
332 376 364
303 353 377
374 339 353
964 962 359
963 963 962
961 960 961
962 959 958
964 960 957
964 961 957
965 963 962
965 963 961
964 963 960
962 962 960
965 964 962
965 964 963
945 964 961
965 964 962
965 963 962
963 962 959
965 964 961
965 963 960
964 962 960
964 962 961
965 964 963
965 963 961
964 963 959
965 963 961
964 963 961
568 964 962
320 364 963
302 342 365
300 343 348
335 370 377
329 352 368
337 374 377
339 375 376
320 339 348
335 364 370
965 947 362
963 963 962
962 961 962
963 961 960
965 964 961
965 963 962
965 963 961
964 963 961
964 964 961
327 834 962
335 359 386
335 367 367
338 362 379
325 379 378
338 375 373
327 374 376
342 378 380
335 376 379
338 377 381
314 347 352
335 380 377
340 377 382
299 344 345
334 375 377
333 373 378
316 378 374
334 375 377
330 371 371
332 358 376
335 376 381
334 378 381
