ID TIME BLK #BLOCKS
217 38.037 10 1
217 67.949 11 2
217 97.482 13 2
217 105.873 14 1
217 147.38 15 1
217 151.642 16 3
217 158.292 16 1
217 217.51 19 3
217 225.667 20 1
217 258.996 21 1
217 307.48 22 1
217 387.717 23 1
217 390.663 24 1
217 499.354 30 5
217 517.506 31 3
217 531.75 32 1
217 537.732 33 1
217 566.108 34 2
217 587.567 36 3
217 604.105 36 1
217 630.916 39 2
217 645.154 40 1
217 660.032 41 2
217 674.676 42 1
217 679.629 42 1
217 691.028 43 1
217 709.991 44 1
217 724.99 45 1
217 738.365 46 1
217 788.237 49 3
217 800.923 50 1
217 808.126 50 1
217 927.457 52 2
217 934.342 56 4
217 969.347 57 1
217 1048.49 61 3
217 1061.803 62 3
217 1158.809 63 1
217 1166.783 64 1
217 1187.318 65 2
217 1193.282 69 5
217 1207.339 70 1
217 1267.255 69 1
217 1279.697 70 1
217 1291.648 71 2
217 1313.765 73 3
217 1335.418 74 2
217 1346.008 75 1
